ind_role_id	pid	role
7162	6470	nattaxassess
7163	6471	nattaxassess
7164	6472	nattaxassess
7165	6473	nattaxassess
7166	6474	nattaxassess
7167	6475	nattaxassess
7168	6476	nattaxassess
7169	6477	nattaxassess
7170	6478	nattaxassess
7171	6479	nattaxassess
7172	6480	nattaxassess
7173	6481	nattaxassess
7174	6482	nattaxassess
7175	6483	nattaxassess
7176	6484	nattaxassess
7177	6485	nattaxassess
7178	6486	nattaxassess
7179	6487	nattaxassess
7180	6488	nattaxassess
7181	6489	nattaxassess
7182	6490	nattaxassess
7183	6491	nattaxassess
7184	6492	nattaxassess
7185	6493	nattaxassess
7186	6494	nattaxassess
7187	6495	nattaxassess
7188	6496	nattaxassess
7189	6497	nattaxassess
7190	6498	nattaxassess
7191	6499	nattaxassess
7192	6500	nattaxassess
7193	6501	nattaxassess
7194	6502	nattaxassess
7195	6503	nattaxassess
7196	6504	nattaxassess
7197	6505	nattaxassess
7198	6506	nattaxassess
7199	6507	nattaxassess
7200	6508	nattaxassess
7201	6509	nattaxassess
7202	6510	nattaxassess
7203	6511	nattaxassess
7204	6512	nattaxassess
7205	6513	nattaxassess
7206	6514	nattaxassess
7207	6515	nattaxassess
7208	6516	nattaxassess
7209	6517	nattaxassess
7210	6518	nattaxassess
7211	6519	nattaxassess
7212	6520	nattaxassess
7213	6521	nattaxassess
7214	6522	nattaxassess
7215	6523	nattaxassess
7216	6524	nattaxassess
7217	6525	nattaxassess
7218	6526	nattaxassess
7219	6527	nattaxassess
7220	6528	nattaxassess
7221	6529	nattaxassess
7222	6530	nattaxassess
7223	6531	nattaxassess
7224	6532	nattaxassess
7225	6533	nattaxassess
7226	6534	nattaxassess
7227	6535	nattaxassess
7228	6536	nattaxassess
7229	6537	nattaxassess
7230	6538	nattaxassess
7231	6539	nattaxassess
7232	6540	nattaxassess
7233	6541	nattaxassess
7234	6542	nattaxassess
7235	6543	nattaxassess
7236	6544	nattaxassess
7237	6545	nattaxassess
7238	6546	nattaxassess
7239	6547	nattaxassess
7240	6548	nattaxassess
7241	6549	nattaxassess
7242	6550	nattaxassess
7243	6551	nattaxassess
7244	6552	nattaxassess
7245	6553	nattaxassess
7246	6554	nattaxassess
7247	6555	nattaxassess
7248	6556	nattaxassess
7249	6557	nattaxassess
7250	6558	nattaxassess
7251	6559	nattaxassess
7252	6560	nattaxassess
7253	6561	nattaxassess
7254	6562	nattaxassess
7255	6563	nattaxassess
7256	6564	nattaxassess
7257	6565	nattaxassess
7258	6566	nattaxassess
7259	6567	nattaxassess
7260	6568	nattaxassess
7261	6569	nattaxassess
7262	6570	nattaxassess
7263	6571	nattaxassess
7264	6572	nattaxassess
7265	6573	nattaxassess
7266	6574	nattaxassess
7267	6575	nattaxassess
7268	6576	nattaxassess
7269	6577	nattaxassess
7270	6578	nattaxassess
7271	6579	nattaxassess
7272	6580	nattaxassess
7273	6581	nattaxassess
7274	6582	nattaxassess
7275	6583	nattaxassess
7276	6584	nattaxassess
7277	6585	nattaxassess
7278	6586	nattaxassess
7279	6587	nattaxassess
7280	6588	nattaxassess
7281	6589	nattaxassess
7282	6590	nattaxassess
7283	6591	nattaxassess
7284	6592	nattaxassess
7285	6593	nattaxassess
7286	6594	nattaxassess
7287	6595	nattaxassess
7288	6596	nattaxassess
7289	6597	nattaxassess
7290	6598	nattaxassess
7291	6599	nattaxassess
7292	6600	nattaxassess
7293	6601	nattaxassess
7294	6602	nattaxassess
7295	6603	nattaxassess
7296	6604	nattaxassess
7297	6605	nattaxassess
7298	6606	nattaxassess
7299	6607	nattaxassess
7300	6608	nattaxassess
7301	6609	nattaxassess
7302	6610	nattaxassess
7303	6611	nattaxassess
7304	6612	nattaxassess
7305	6613	nattaxassess
7306	6614	nattaxassess
7307	6615	nattaxassess
7308	6616	nattaxassess
7309	6617	nattaxassess
7310	6618	nattaxassess
7311	6619	nattaxassess
7312	6620	nattaxassess
7313	6621	nattaxassess
7314	6622	nattaxassess
7315	6623	nattaxassess
7316	6624	nattaxassess
7317	6625	nattaxassess
7318	6626	nattaxassess
7319	6627	nattaxassess
7320	6628	nattaxassess
7321	6629	nattaxassess
7322	6630	nattaxassess
7323	6631	nattaxassess
7324	6632	nattaxassess
7325	6633	nattaxassess
7326	6634	nattaxassess
7327	6635	nattaxassess
7328	6636	nattaxassess
7329	6637	nattaxassess
7330	6638	nattaxassess
7331	6639	nattaxassess
7332	6640	nattaxassess
7333	6641	nattaxassess
7334	6642	nattaxassess
7335	6643	nattaxassess
7336	6644	nattaxassess
7337	6645	nattaxassess
7338	6646	nattaxassess
7339	6647	nattaxassess
7340	6648	nattaxassess
7341	6649	nattaxassess
7342	6650	nattaxassess
7343	6651	nattaxassess
7344	6652	nattaxassess
7345	6653	nattaxassess
7346	6654	nattaxassess
7347	6655	nattaxassess
7348	6656	nattaxassess
7349	6657	nattaxassess
7350	6658	nattaxassess
7351	6659	nattaxassess
7352	6660	nattaxassess
7353	6661	nattaxassess
7354	6662	nattaxassess
7355	6663	nattaxassess
7356	6664	nattaxassess
7357	6665	nattaxassess
7358	6666	nattaxassess
7359	6667	nattaxassess
7360	6668	nattaxassess
7361	6669	nattaxassess
7362	6670	nattaxassess
7363	6671	nattaxassess
7364	6672	nattaxassess
7365	6673	nattaxassess
7366	6674	nattaxassess
7367	6675	nattaxassess
7368	6676	nattaxassess
7369	6677	nattaxassess
7370	6678	nattaxassess
7371	6679	nattaxassess
7372	6680	nattaxassess
7373	6681	nattaxassess
7374	6682	nattaxassess
7375	6683	nattaxassess
7376	6684	nattaxassess
7377	6685	nattaxassess
7378	6686	nattaxassess
7379	6687	nattaxassess
7380	6688	nattaxassess
7381	6689	nattaxassess
7382	6690	nattaxassess
7383	6691	nattaxassess
7384	6692	nattaxassess
7385	6693	nattaxassess
7386	6694	nattaxassess
7387	6695	nattaxassess
7388	6696	nattaxassess
7389	6697	nattaxassess
7390	6698	nattaxassess
7391	6699	nattaxassess
7392	6700	nattaxassess
7393	6701	nattaxassess
7394	6702	nattaxassess
7395	6703	nattaxassess
7396	6704	nattaxassess
7397	6705	nattaxassess
7398	6706	nattaxassess
7399	6707	nattaxassess
7400	6708	nattaxassess
7401	6709	nattaxassess
7402	6710	nattaxassess
7403	6711	nattaxassess
7404	6712	nattaxassess
7405	6713	nattaxassess
7406	6714	nattaxassess
7407	6715	nattaxassess
7408	6716	nattaxassess
7409	6717	nattaxassess
7410	6718	nattaxassess
7411	6719	nattaxassess
7412	6720	nattaxassess
7413	6721	nattaxassess
7414	6722	nattaxassess
7415	6723	nattaxassess
7416	6724	nattaxassess
7417	6725	nattaxassess
7418	6726	nattaxassess
7419	6727	nattaxassess
7420	6728	nattaxassess
7421	6729	nattaxassess
7422	6730	nattaxassess
7423	6731	nattaxassess
7424	6732	nattaxassess
7425	6733	nattaxassess
7426	6734	nattaxassess
7427	6735	nattaxassess
7428	6736	nattaxassess
7429	6737	nattaxassess
7430	6738	nattaxassess
7431	6739	nattaxassess
7432	6740	nattaxassess
7433	6741	nattaxassess
7434	6742	nattaxassess
7435	6743	nattaxassess
7436	6744	nattaxassess
7437	6745	nattaxassess
7438	6746	nattaxassess
7439	6747	nattaxassess
7440	6748	nattaxassess
7441	6749	nattaxassess
7442	6750	nattaxassess
7443	6751	nattaxassess
7444	6752	nattaxassess
7445	6753	nattaxassess
7446	6754	nattaxassess
7447	6755	nattaxassess
7448	6756	nattaxassess
7449	6757	nattaxassess
7450	6758	nattaxassess
7451	6759	nattaxassess
7452	6760	nattaxassess
7453	6761	nattaxassess
7454	6762	nattaxassess
7455	6763	nattaxassess
7456	6764	nattaxassess
7457	6765	nattaxassess
7458	6766	nattaxassess
7459	6767	nattaxassess
7460	6768	nattaxassess
7461	6769	nattaxassess
7462	6770	nattaxassess
7463	6771	nattaxassess
7464	6772	nattaxassess
7465	6773	nattaxassess
7466	6774	nattaxassess
7467	6775	nattaxassess
7468	6776	nattaxassess
7469	6777	nattaxassess
7470	6778	nattaxassess
7471	6779	nattaxassess
7472	6780	nattaxassess
7473	6781	nattaxassess
7474	6782	nattaxassess
7475	6783	nattaxassess
7476	6784	nattaxassess
7477	6785	nattaxassess
7478	6786	nattaxassess
7479	6787	nattaxassess
7480	6788	nattaxassess
7481	6789	nattaxassess
7482	6790	nattaxassess
7483	6791	nattaxassess
7484	6792	nattaxassess
7485	6793	nattaxassess
7486	6794	nattaxassess
7487	6795	nattaxassess
7488	6796	nattaxassess
7489	6797	nattaxassess
7490	6798	nattaxassess
7491	6799	nattaxassess
7492	6800	nattaxassess
7493	6801	nattaxassess
7494	6802	nattaxassess
7495	6803	nattaxassess
7496	6804	nattaxassess
7497	6805	nattaxassess
7498	6806	nattaxassess
7499	6807	nattaxassess
7500	6808	nattaxassess
7501	6809	nattaxassess
7502	6810	nattaxassess
7503	6811	nattaxassess
7504	6812	nattaxassess
7505	6813	nattaxassess
7506	6814	nattaxassess
7507	6815	nattaxassess
7508	6816	nattaxassess
7509	6817	nattaxassess
7510	6818	nattaxassess
7511	6819	nattaxassess
7512	6820	nattaxassess
7513	6821	nattaxassess
7514	6822	nattaxassess
7515	6823	nattaxassess
7516	6824	nattaxassess
7517	6825	nattaxassess
7518	6826	nattaxassess
7519	6827	nattaxassess
7520	6828	nattaxassess
7521	6829	nattaxassess
7522	6830	nattaxassess
7523	6831	nattaxassess
7524	6832	nattaxassess
7525	6833	nattaxassess
7526	6834	nattaxassess
7527	6835	nattaxassess
7528	6836	nattaxassess
7529	6837	nattaxassess
7530	6838	nattaxassess
7531	6839	nattaxassess
7532	6840	nattaxassess
7533	6841	nattaxassess
7534	6842	nattaxassess
7535	6843	nattaxassess
7536	6844	nattaxassess
7537	6845	nattaxassess
7538	6846	nattaxassess
7539	6847	nattaxassess
7540	6848	nattaxassess
7541	6849	nattaxassess
7542	6850	nattaxassess
7543	6851	nattaxassess
7544	6852	nattaxassess
7545	6853	nattaxassess
7546	6854	nattaxassess
7547	6855	nattaxassess
7548	6856	nattaxassess
7549	6857	nattaxassess
7550	6858	nattaxassess
7551	6859	nattaxassess
7552	6860	nattaxassess
7553	6861	nattaxassess
7554	6862	nattaxassess
7555	6863	nattaxassess
7556	6864	nattaxassess
7557	6865	nattaxassess
7558	6866	nattaxassess
7559	6867	nattaxassess
7560	6868	nattaxassess
7561	6869	nattaxassess
7562	6870	nattaxassess
7563	6871	nattaxassess
7564	6872	nattaxassess
7565	6873	nattaxassess
7566	6874	nattaxassess
7567	6875	nattaxassess
7568	6876	nattaxassess
7569	6877	nattaxassess
7570	6878	nattaxassess
7571	6879	nattaxassess
7572	6880	nattaxassess
7573	6881	nattaxassess
7574	6882	nattaxassess
7575	6883	nattaxassess
7576	6884	nattaxassess
7577	6885	nattaxassess
7578	6886	nattaxassess
7579	6887	nattaxassess
7580	6888	nattaxassess
7581	6889	nattaxassess
7582	6890	nattaxassess
7583	6891	nattaxassess
7584	6892	nattaxassess
7585	6893	nattaxassess
7586	6894	nattaxassess
7587	6895	nattaxassess
7588	6896	nattaxassess
7589	6897	nattaxassess
7590	6898	nattaxassess
7591	6899	nattaxassess
7592	6900	nattaxassess
7593	6901	nattaxassess
7594	6902	nattaxassess
7595	6903	nattaxassess
7596	6904	nattaxassess
7597	6905	nattaxassess
7598	6906	nattaxassess
7599	6907	nattaxassess
7600	6908	nattaxassess
7601	6909	nattaxassess
7602	6910	nattaxassess
7603	6911	nattaxassess
7604	6912	nattaxassess
7605	6913	nattaxassess
7606	6914	nattaxassess
7607	6915	nattaxassess
7608	6916	nattaxassess
7609	6917	nattaxassess
7610	6918	nattaxassess
7611	6919	nattaxassess
7612	6920	nattaxassess
7613	6921	nattaxassess
7614	6922	nattaxassess
7615	6923	nattaxassess
7616	6924	nattaxassess
7617	6925	nattaxassess
7618	6926	nattaxassess
7619	6927	nattaxassess
7620	6928	nattaxassess
7621	6929	nattaxassess
7622	6930	nattaxassess
7623	6931	nattaxassess
7624	6932	nattaxassess
7625	6933	nattaxassess
7626	6934	nattaxassess
7627	6935	nattaxassess
7628	6936	nattaxassess
7629	6937	nattaxassess
7630	6938	nattaxassess
7631	6939	nattaxassess
7632	6940	nattaxassess
7633	6941	nattaxassess
7634	6942	nattaxassess
7635	6943	nattaxassess
7636	6944	nattaxassess
7637	6945	nattaxassess
7638	6946	nattaxassess
7639	6947	nattaxassess
7640	6948	nattaxassess
7641	6949	nattaxassess
7642	6950	nattaxassess
7643	6951	nattaxassess
7644	6952	nattaxassess
7645	6953	nattaxassess
7646	6954	nattaxassess
7647	6955	nattaxassess
7648	6956	nattaxassess
7649	6957	nattaxassess
7650	6958	nattaxassess
7651	6959	nattaxassess
7652	6960	nattaxassess
7653	6961	nattaxassess
7654	6962	nattaxassess
7655	6963	nattaxassess
7656	6964	nattaxassess
7657	6965	nattaxassess
7658	6966	nattaxassess
7659	6967	nattaxassess
7660	6968	nattaxassess
7661	6969	nattaxassess
7662	6970	nattaxassess
7663	6971	nattaxassess
7664	6972	nattaxassess
7665	6973	nattaxassess
7666	6974	nattaxassess
7667	6975	nattaxassess
7668	6976	nattaxassess
7669	6977	nattaxassess
7670	6978	nattaxassess
7671	6979	nattaxassess
7672	6980	nattaxassess
7673	6981	nattaxassess
7674	6982	nattaxassess
7675	6983	nattaxassess
7676	6984	nattaxassess
7677	6985	nattaxassess
7678	6986	nattaxassess
7679	6987	nattaxassess
7680	6988	nattaxassess
7681	6989	nattaxassess
7682	6990	nattaxassess
7683	6991	nattaxassess
7684	6992	nattaxassess
7685	6993	nattaxassess
7686	6994	nattaxassess
7687	6995	nattaxassess
7688	6996	nattaxassess
7689	6997	nattaxassess
7690	6998	nattaxassess
7691	6999	nattaxassess
7692	7000	nattaxassess
7693	7001	nattaxassess
7694	7002	nattaxassess
7695	7003	nattaxassess
7696	7004	nattaxassess
7697	7005	nattaxassess
7698	7006	nattaxassess
7699	7007	nattaxassess
7700	7008	nattaxassess
7701	7009	nattaxassess
7702	7010	nattaxassess
7703	7011	nattaxassess
7704	7012	nattaxassess
7705	7013	nattaxassess
7706	7014	nattaxassess
7707	7015	nattaxassess
7708	7016	nattaxassess
7709	7017	nattaxassess
7710	7018	nattaxassess
7711	7019	nattaxassess
7712	7020	nattaxassess
7713	7021	nattaxassess
7714	7022	nattaxassess
7715	7023	nattaxassess
7716	7024	nattaxassess
7717	7025	nattaxassess
7718	7026	nattaxassess
7719	6834	secofficer
7720	6567	secofficer
7721	6863	secofficer
7722	6495	secofficer
7723	6769	secofficer
7724	7027	secofficer
7725	7028	proptake
7726	7028	propoccup
7727	7029	nattaxassess
7728	7029	propoccup
7729	7030	test
7730	7030	propgive
7731	7031	proptake
7732	7031	family
7733	7032	propgive
7734	7034	propoccup
7735	7033	proptake
7736	7035	propoccup
7737	7036	propmention
7738	7037	propoccup
7739	7038	propmention
7740	7039	proptake
7741	7040	propoccup
7742	7041	proptake
7743	7042	proprent
7744	7043	proprent
7745	7044	proprent
7746	7045	proprent
7747	7046	proprent
7748	7047	proptake
7749	7048	proprent
7750	7049	proptake
7751	7051	proptake
7752	7050	propgive
7753	7052	propoccup
7754	7052	proptake
7755	7051	propgive
7756	7053	proprent
7757	7054	propoccup
7758	7055	propoccup
7759	7056	propoccup
7760	7057	propoccup
7761	7058	proprent
7762	7059	propmention
7763	7060	proprent
7764	7061	proprent
7765	7062	proptake
7766	7063	proptake
7767	7064	propgive
7768	7065	proptake
7769	7066	proptake
7770	7067	proprent
7771	7068	propoccup
7772	7069	propoccup
7773	7070	propgive
7774	7071	proptake
7775	7072	propoccup
7776	7073	propoccup
7777	7074	propoccup
7778	7075	proprent
7779	7076	proprent
7780	7077	propgive
7781	7078	proptake
7782	7079	propgive
7783	7080	propoccup
7784	7081	proptake
7785	7082	propmention
7786	7083	propgive
7787	7084	proptake
7788	7085	propgive
7789	7086	propoccup
7790	7087	proptake
7791	7088	propgive
7792	7088	proptake
7793	7089	propgive
7794	7090	proptake
7795	7091	propgive
7796	7092	proptake
7797	7093	propowner
7798	7094	propmention
7799	7095	proptake
7800	7096	propowner
7801	7097	propoccup
7802	7098	propoccup
7803	7099	propgive
7804	7100	proptake
7805	7101	propoccup
7806	7102	propoccup
7807	7103	proptake
7808	7104	proptake
7810	7105	propgive
7811	7106	propmention
7812	7107	propoccup
7813	7107	proptake
7814	7108	propgive
7815	7109	proptake
7816	7110	propoccup
7817	7111	propowner
7818	7113	propoccup
7819	7114	propoccup
7820	7115	propgive
7821	7116	proptake
7822	7117	propmention
7823	7118	propowner
7824	7119	proptake
7825	7120	proptake
7826	7121	proptake
7827	7122	propoccup
7828	7123	propoccup
7829	7124	proprent
7830	7125	proprent
7831	7126	propowner
7832	7127	propoccup
7833	7128	propoccup
7834	7129	propoccup
7835	7130	proptake
7836	7131	propgive
7837	7132	propgive
7838	7133	proptake
7839	7134	propoccup
7840	7135	propoccup
7841	7136	propoccup
7842	7137	propoccup
7843	7138	propgive
7844	7138	test
7845	7139	proptake
7846	7140	propmention
7847	7141	propgive
7848	7142	proptake
7849	7143	propoccup
7850	7144	propoccup
7851	7145	propgive
7852	7145	test
7853	7146	proptake
7854	7147	proptake
7855	7148	proptake
7856	7149	proptake
7857	7150	propoccup
7858	7151	propoccup
7859	7152	propoccup
7860	7153	propoccup
7861	7154	test
7862	7154	propgive
7863	7155	recip
7864	7155	family
7865	7155	proptake
7866	7156	propoccup
7867	7154	propoccup
7868	7155	propoccup
7869	7157	propoccup
7870	7158	propoccup
7871	7159	propoccup
7872	7160	propoccup
7873	7161	propoccup
7874	7162	propgive
7875	7163	propgive
7876	7164	propoccup
7877	7165	proptake
7878	7166	proptake
7879	7167	proptake
7880	7168	proptake
7881	7169	proptake
7882	7170	proptake
7883	7171	propgive
7884	7172	propgive
7885	7173	propmention
7886	7174	propgive
7887	7175	propgive
7888	7176	propmention
7889	7177	propgive
7890	7178	proptake
7891	7179	propgive
7892	7179	test
7893	7180	proptake
7894	7182	propowner
7895	7183	propgive
7897	7184	propmention
7898	7185	proptake
7899	7186	propgive
7900	7187	proptake
7901	7188	propoccup
7902	7189	propoccup
7903	7190	propoccup
7904	7191	propowner
7905	7192	propoccup
7906	7193	proptake
7907	7194	propoccup
7908	7195	proptake
7909	7196	propowner
7910	7197	propowner
7911	7198	propoccup
7912	7199	propmention
7913	7200	propmention
7914	7201	nattaxassess
7915	7202	nattaxassess
7916	7203	nattaxassess
7917	7204	nattaxassess
7918	7205	nattaxassess
7919	7206	nattaxassess
7920	7207	nattaxassess
7921	7208	nattaxassess
7922	7209	nattaxassess
7923	7210	nattaxassess
7924	7211	nattaxassess
7925	7212	nattaxassess
7926	7213	nattaxassess
7927	7214	nattaxassess
7928	7215	nattaxassess
7929	7216	nattaxassess
7930	7217	nattaxassess
7931	7218	nattaxassess
7932	7219	nattaxassess
7933	7220	nattaxassess
7934	7221	nattaxassess
7935	7222	nattaxassess
7936	7223	secofficer
7937	7224	secofficer
7938	7225	secofficer
7939	7226	nattaxassess
7940	7227	nattaxassess
7941	7228	nattaxassess
7942	7229	nattaxassess
7943	7230	nattaxassess
7944	7231	nattaxassess
7945	7232	nattaxassess
7946	7233	nattaxassess
7947	7234	nattaxassess
7948	7235	nattaxassess
7949	7236	nattaxassess
7950	7237	nattaxassess
7951	7238	nattaxassess
7952	7239	nattaxassess
7953	7240	nattaxassess
7954	7242	nattaxassess
7955	7243	nattaxassess
7956	7244	nattaxassess
7957	7245	nattaxassess
7958	7246	nattaxassess
7959	7247	nattaxassess
7960	7248	nattaxassess
7961	7249	nattaxassess
7962	7250	nattaxassess
7963	7251	nattaxassess
7964	7252	nattaxassess
7965	7253	nattaxassess
7966	7254	nattaxassess
7967	7255	nattaxassess
7968	7256	nattaxassess
7969	7257	nattaxassess
7970	7258	nattaxassess
7971	7259	nattaxassess
7972	7260	nattaxassess
7973	7261	nattaxassess
7974	7262	nattaxassess
7975	7263	nattaxassess
7976	7264	nattaxassess
7977	7265	nattaxassess
7978	7266	nattaxassess
7979	7267	nattaxassess
7980	7268	nattaxassess
7981	7269	nattaxassess
7982	7270	nattaxassess
7983	7271	nattaxassess
7984	7272	nattaxassess
7985	7273	nattaxassess
7986	7274	nattaxassess
7987	7275	nattaxassess
7988	7276	nattaxassess
7989	7277	nattaxassess
7990	7251	secofficer
7991	7263	secofficer
7992	7278	secofficer
7993	7279	nattaxassess
7994	7280	nattaxassess
7995	7281	nattaxassess
7996	7282	nattaxassess
7997	7283	nattaxassess
7998	7284	nattaxassess
7999	7285	nattaxassess
8000	7286	nattaxassess
8001	7287	nattaxassess
8002	7288	nattaxassess
8003	7289	nattaxassess
8004	7290	nattaxassess
8005	7291	nattaxassess
8006	7292	nattaxassess
8007	7293	nattaxassess
8008	7294	nattaxassess
8009	7295	nattaxassess
8010	7296	nattaxassess
8011	7297	nattaxassess
8012	7298	nattaxassess
8013	7299	nattaxassess
8014	7300	nattaxassess
8015	7301	nattaxassess
8016	7302	nattaxassess
8017	7303	nattaxassess
8018	7304	nattaxassess
8019	7305	nattaxassess
8020	7306	nattaxassess
8021	7307	nattaxassess
8022	7308	nattaxassess
8023	7309	nattaxassess
8024	7310	nattaxassess
8025	7311	nattaxassess
8026	7312	nattaxassess
8027	7313	nattaxassess
8028	7314	nattaxassess
8029	7315	nattaxassess
8030	7316	nattaxassess
8031	7317	nattaxassess
8032	7318	nattaxassess
8033	7319	nattaxassess
8034	7320	nattaxassess
8035	7321	nattaxassess
8036	7322	nattaxassess
8037	7323	nattaxassess
8038	7324	nattaxassess
8039	7325	nattaxassess
8040	7326	nattaxassess
8041	7327	nattaxassess
8042	7328	nattaxassess
8043	7329	nattaxassess
8044	7330	nattaxassess
8045	7331	nattaxassess
8046	7332	nattaxassess
8047	7333	nattaxassess
8048	7334	nattaxassess
8049	7335	nattaxassess
8050	7336	nattaxassess
8051	7337	nattaxassess
8052	7338	nattaxassess
8053	7339	nattaxassess
8054	7340	nattaxassess
8055	7341	nattaxassess
8056	7342	nattaxassess
8057	7343	nattaxassess
8058	7344	nattaxassess
8059	7345	nattaxassess
8060	7346	nattaxassess
8061	7347	nattaxassess
8062	7348	nattaxassess
8063	7349	nattaxassess
8064	7350	nattaxassess
8065	7351	nattaxassess
8066	7352	nattaxassess
8067	7353	nattaxassess
