hundred,unique_id,tot_val_1524,tot_val_1543,tot_val_1581,tot_val_1674,count_1524,count_1543,count_1581,count_1674,max_val_1524,max_val_1543,max_val_1581,max_val_1674,surname_1524,surname_1543,surname_1581,surname_1674,unique_treatment_1524,unique_treatment_1543,unique_treatment_1581,unique_treatment_1674,unique_control_1524,unique_control_1543,unique_control_1581,unique_control_1674,avg_val_1524,avg_val_1543,avg_val_1581,avg_val_1674,tot_val_1840,count_1840,max_val_1840,surname_1840,unique_treatment_1840,unique_control_1840,avg_val_1840
Axminster,7596,,,,5.0,,,,2.0,,,,3.0,,,,Carter,,,,0.0,,,,0.0,,,,2.5,118.0,1.0,118.0,Carter,0.0,0.0,118.0
Axminster,7719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17154.0,44.0,1113.0,Simcoe,0.0,0.0,389.8636363636364
Axminster,7734,7.0,80.0,,2.0,1.0,2.0,,1.0,7.0,60.0,,2.0,Hooper,Hooper,,Hooper,0.0,0.0,,0.0,0.0,0.0,,0.0,7.0,40.0,,2.0,156.0,7.0,134.0,Hooper,0.0,0.0,22.285714285714285
Axminster,7753,,,,2.0,,,,1.0,,,,2.0,,,,Cord,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Axminster,7796,29.0,,,,3.0,,,,22.0,,,,Chase,,,,0.0,,,,0.0,,,,9.666666666666666,,,,,,,,,,
Axminster,7820,6.666666666666667,,,,1.0,,,,6.666666666666667,,,,Redstone,,,,0.0,,,,0.0,,,,6.666666666666667,,,,,,,,,,
Axminster,7829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.0,8.0,427.0,Cabell,0.0,0.0,116.0
Axminster,7855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,4.0,81.0,Dunscombe,0.0,0.0,31.5
Axminster,7914,5.0,1.0,,,2.0,1.0,,,3.0,1.0,,,Brent,Brent,,,0.0,0.0,,,0.0,0.0,,,2.5,1.0,,,,,,,,,
Axminster,7964,15.0,,,16.0,3.0,,,5.0,10.0,,,5.0,Long,,,Long,0.0,,,0.0,0.0,,,0.0,5.0,,,3.2,15377.0,41.0,1416.0,Long,0.0,0.0,375.0487804878049
Axminster,7973,,,,4.0,,,,2.0,,,,2.0,,,,Collins,,,,0.0,,,,0.0,,,,2.0,82.0,2.0,64.0,Collins,0.0,0.0,41.0
Axminster,8010,14.666666666666668,12.0,8.0,,3.0,3.0,2.0,,7.0,6.0,5.0,,Forde,Forde,Forde,,0.0,0.0,0.0,,0.0,0.0,0.0,,4.888888888888889,4.0,4.0,,,,,,,,
Axminster,8030,,,,2.0,,,,1.0,,,,2.0,,,,Joslin,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Axminster,8033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46457.0,78.0,2639.0,Lillingston,0.0,0.0,595.6025641025641
Axminster,8044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,3.0,81.0,Mockridge,0.0,0.0,55.0
Axminster,8046,13.333333333333334,,,,1.0,,,,13.333333333333334,,,,Anne,,,,0.0,,,,0.0,,,,13.333333333333334,,,,,,,,,,
Axminster,8057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7964.0,42.0,524.0,Guppy,0.0,0.0,189.61904761904762
Axminster,8134,3.0,,,19.0,2.0,,,11.0,2.0,,,6.0,Ford,,,Ford,0.0,,,0.0,0.0,,,0.0,1.5,,,1.7272727272727273,75.0,7.0,54.0,Ford,0.0,0.0,10.714285714285714
Axminster,8173,8.0,,6.0,2.0,2.0,,2.0,1.0,4.0,,3.0,2.0,Parker,,Parker,Parker,1.0,,1.0,1.0,0.0,,0.0,0.0,4.0,,3.0,2.0,166.0,2.0,139.0,Parker,1.0,0.0,83.0
Axminster,8193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2313.0,9.0,744.0,Farrant,0.0,0.0,257.0
Axminster,8226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52743.0,89.0,1721.0,Anstice,0.0,0.0,592.6179775280899
Axminster,8236,1.0,,,,1.0,,,,1.0,,,,Oke,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Axminster,8238,,,,1.0,,,,1.0,,,,1.0,,,,Woodrow,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,8245,,,,1.0,,,,1.0,,,,1.0,,,,Upham,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,8258,1.23,,,,1.0,,,,1.23,,,,Legh,,,,0.0,,,,0.0,,,,1.23,,,,,,,,,,
Axminster,8271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,3.0,106.0,Woodgates,0.0,0.0,36.666666666666664
Axminster,8282,3.0,1.0,,,1.0,1.0,,,3.0,1.0,,,Downe,Downe,,,0.0,0.0,,,0.0,0.0,,,3.0,1.0,,,,,,,,,
Axminster,8292,,,,1.0,,,,1.0,,,,1.0,,,,Lavis,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,8384,,,,2.0,,,,1.0,,,,2.0,,,,Muston,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Axminster,8403,,,,2.0,,,,2.0,,,,1.0,,,,Bennet,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,8407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24737.0,35.0,2440.0,Driver,0.0,0.0,706.7714285714286
Axminster,8410,25.0,20.0,9.0,,4.0,1.0,1.0,,21.0,20.0,9.0,,Sampson,Sampson,Sampson,,0.0,0.0,0.0,,0.0,0.0,0.0,,6.25,20.0,9.0,,,,,,,,
Axminster,8425,,,,2.0,,,,1.0,,,,2.0,,,,Glanvill,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Axminster,8538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.0,2.0,339.0,Pope,0.0,0.0,316.0
Axminster,8605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,2.0,Isaac,0.0,0.0,2.0
Axminster,8688,,1.0,,6.0,,1.0,,3.0,,1.0,,2.0,,Stockman,,Stockman,,0.0,,0.0,,0.0,,0.0,,1.0,,2.0,,,,,,,
Axminster,8726,,5.0,,,,1.0,,,,5.0,,,,Tooker,,,,0.0,,,,0.0,,,,5.0,,,,,,,,,
Axminster,8781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22601.0,51.0,1488.0,Pinney,0.0,0.0,443.15686274509807
Axminster,8799,,,,5.0,,,,5.0,,,,1.0,,,,May,,,,0.0,,,,0.0,,,,1.0,10.0,1.0,10.0,May,0.0,0.0,10.0
Axminster,8802,,,,10.0,,,,4.0,,,,3.0,,,,Anning,,,,0.0,,,,0.0,,,,2.5,27093.0,61.0,1604.0,Anning,0.0,0.0,444.1475409836066
Axminster,8893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,1.0,54.0,Bailey,0.0,0.0,54.0
Axminster,8919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69282.0,126.0,9127.0,Mallock,0.0,0.0,549.8571428571429
Axminster,8921,,,,1.0,,,,1.0,,,,1.0,,,,Heading,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,8930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2037.0,7.0,376.0,Goddard,0.0,0.0,291.0
Axminster,8983,,,,1.0,,,,1.0,,,,1.0,,,,Walkey,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,9022,,,8.0,,,,2.0,,,,4.0,,,,Richardes,,,,0.0,,,,0.0,,,,4.0,,,,,,,,
Axminster,9060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249589.0,364.0,8272.0,Hallett,0.0,0.0,685.684065934066
Axminster,9098,,2.0,,,,1.0,,,,2.0,,,,Thoms,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Axminster,9190,,,,3.0,,,,2.0,,,,2.0,,,,Shipton,,,,0.0,,,,0.0,,,,1.5,,,,,,,
Axminster,9215,,1.0,,7.0,,1.0,,2.0,,1.0,,5.0,,Channon,,Channon,,0.0,,0.0,,0.0,,0.0,,1.0,,3.5,,,,,,,
Axminster,9263,1.0,,,,1.0,,,,1.0,,,,Bake,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Axminster,9267,2.0,,,11.0,2.0,,,3.0,1.0,,,8.0,Colman,,,Colman,0.0,,,0.0,0.0,,,0.0,1.0,,,3.6666666666666665,,,,,,,
Axminster,9282,1.0,60.0,20.0,5.0,1.0,1.0,1.0,3.0,1.0,60.0,20.0,3.0,Drake,Drake,Drake,Drake,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,60.0,20.0,1.6666666666666667,70839.0,121.0,2361.0,Drake,1.0,0.0,585.4462809917355
Axminster,9302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,2.0,Shean,0.0,0.0,1.5
Axminster,9314,,,,4.0,,,,2.0,,,,3.0,,,,Dean,,,,0.0,,,,0.0,,,,2.0,5803.0,4.0,2432.0,Dean,0.0,0.0,1450.75
Axminster,9346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.0,6.0,107.0,Marquiss,0.0,0.0,40.5
Axminster,9366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3756.0,12.0,691.0,Gundry,0.0,0.0,313.0
Axminster,9398,22.0,12.0,12.0,,8.0,3.0,2.0,,8.0,10.0,8.0,,Saunder,Saunder,Saunder,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.75,4.0,6.0,,,,,,,,
Axminster,9409,,15.0,,,,1.0,,,,15.0,,,,Clegge,,,,0.0,,,,0.0,,,,15.0,,,,,,,,,
Axminster,9433,,20.0,,,,1.0,,,,20.0,,,,Locke,,,,0.0,,,,0.0,,,,20.0,,,,,,,,,
Axminster,9439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,3.0,40.0,Hoskins,0.0,0.0,22.333333333333332
Axminster,9490,,,,1.0,,,,1.0,,,,1.0,,,,Clatworthy,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,9498,,1.0,,,,1.0,,,,1.0,,,,Sherwood,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Axminster,9516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12273.0,27.0,1561.0,Hardy,0.0,0.0,454.55555555555554
Axminster,9543,,,,1.0,,,,1.0,,,,1.0,,,,Walton,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,9620,,3.0,,,,1.0,,,,3.0,,,,Backer,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,
Axminster,9629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.0,3.0,120.0,Amor,0.0,0.0,64.66666666666667
Axminster,9645,42.0,,,,3.0,,,,30.0,,,,Jesse,,,,0.0,,,,0.0,,,,14.0,,,,,,,,,,
Axminster,9673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.0,9.0,196.0,Dodge,0.0,0.0,104.77777777777777
Axminster,9697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294578.0,518.0,11117.0,Bernard,0.0,0.0,568.6833976833976
Axminster,9728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.0,11.0,370.0,Minifie,0.0,0.0,44.90909090909091
Axminster,9764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6133.0,17.0,1281.0,Woodward,0.0,0.0,360.7647058823529
Axminster,9813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26665.0,44.0,1950.0,Cutler,0.0,0.0,606.0227272727273
Axminster,9826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.0,5.0,392.0,Marsh,0.0,0.0,141.6
Axminster,9862,,,,2.0,,,,1.0,,,,2.0,,,,Fine,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Axminster,9877,,,,3.0,,,,2.0,,,,2.0,,,,Williams,,,,0.0,,,,0.0,,,,1.5,15999.0,45.0,1155.0,Williams,0.0,0.0,355.53333333333336
Axminster,9924,2.0,1.0,,,1.0,1.0,,,2.0,1.0,,,Terrell,Terrell,,,0.0,0.0,,,0.0,0.0,,,2.0,1.0,,,,,,,,,
Axminster,10099,,10.0,,,,1.0,,,,10.0,,,,Byrd,,,,0.0,,,,0.0,,,,10.0,,,,,,,,,
Axminster,10104,,,,4.0,,,,1.0,,,,4.0,,,,Hitchens,,,,0.0,,,,0.0,,,,4.0,,,,,,,
Axminster,10145,1.0,,,3.0,1.0,,,2.0,1.0,,,2.0,Gill,,,Gill,0.0,,,0.0,0.0,,,0.0,1.0,,,1.5,,,,,,,
Axminster,10221,,45.0,,10.0,,2.0,,2.0,,25.0,,7.0,,Chace,,Chace,,0.0,,0.0,,0.0,,0.0,,22.5,,5.0,,,,,,,
Axminster,10223,,,,1.0,,,,1.0,,,,1.0,,,,Barber,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,10268,,,13.0,,,,2.0,,,,8.0,,,,Levermore,,,,0.0,,,,0.0,,,,6.5,,,,,,,,
Axminster,10332,,,,3.0,,,,1.0,,,,3.0,,,,Paine,,,,0.0,,,,0.0,,,,3.0,,,,,,,
Axminster,10336,,,,1.0,,,,1.0,,,,1.0,,,,Dark,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,10403,10.0,,,1.0,1.0,,,1.0,10.0,,,1.0,Ham,,,Ham,0.0,,,0.0,0.0,,,0.0,10.0,,,1.0,,,,,,,
Axminster,10451,,,,1.0,,,,1.0,,,,1.0,,,,London,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,10461,,,,1.0,,,,1.0,,,,1.0,,,,Trevillian,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,10479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.0,4.0,227.0,Sumption,0.0,0.0,118.5
Axminster,10499,,,13.0,,,,4.0,,,,6.0,,,,Harvie,,,,0.0,,,,0.0,,,,3.25,,,,,,,,
Axminster,10502,,,,2.0,,,,1.0,,,,2.0,,,,Heyden,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Axminster,10637,,,,7.0,,,,2.0,,,,5.0,,,,Heard,,,,0.0,,,,0.0,,,,3.5,,,,,,,
Axminster,10680,,2.0,,,,2.0,,,,1.0,,,,Hucker,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Axminster,10694,,,,4.0,,,,1.0,,,,4.0,,,,Pitt,,,,0.0,,,,0.0,,,,4.0,,,,,,,
Axminster,10710,6.0,19.0,2.0,22.0,3.0,2.0,1.0,6.0,3.0,15.0,2.0,8.0,Tanner,Tanner,Tanner,Tanner,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,9.5,2.0,3.6666666666666665,291.0,3.0,158.0,Tanner,0.0,1.0,97.0
Axminster,10733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23240.0,5.0,8814.0,Lord,0.0,0.0,4648.0
Axminster,10781,,,,1.0,,,,1.0,,,,1.0,,,,Mitchell,,,,0.0,,,,0.0,,,,1.0,71856.0,166.0,4357.0,Mitchell,0.0,0.0,432.86746987951807
Axminster,10848,,,,11.0,,,,3.0,,,,4.0,,,,Bird,,,,0.0,,,,0.0,,,,3.6666666666666665,,,,,,,
Axminster,10856,,49.0,4.0,20.0,,10.0,2.0,10.0,,12.0,3.0,4.0,,Turner,Turner,Turner,,0.0,0.0,0.0,,0.0,0.0,0.0,,4.9,2.0,2.0,8828.0,35.0,1145.0,Turner,0.0,0.0,252.22857142857143
Axminster,10896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,2.0,4.0,Davis,0.0,0.0,4.0
Axminster,11024,13.0,35.0,,42.0,7.0,13.0,,15.0,4.0,8.0,,16.0,Smyth,Smyth,,Smyth,1.0,1.0,,1.0,0.0,0.0,,0.0,1.8571428571428572,2.6923076923076925,,2.8,,,,,,,
Axminster,11059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1305.0,9.0,400.0,Kibbey,0.0,0.0,145.0
Axminster,11065,2.0,,1.0,,1.0,,1.0,,2.0,,1.0,,Code,,Code,,0.0,,0.0,,0.0,,0.0,,2.0,,1.0,,,,,,,,
Axminster,11130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1743.0,17.0,223.0,Case,0.0,0.0,102.52941176470588
Axminster,11132,,,5.0,,,,3.0,,,,3.0,,,,Carswell,,,,0.0,,,,0.0,,,,1.6666666666666667,,,,,,,,
Axminster,11245,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,Waldron,,Waldron,,1.0,,1.0,,0.0,,0.0,,1.0,,1.0,4292.0,10.0,746.0,Waldron,1.0,0.0,429.2
Axminster,11246,,1.0,,,,1.0,,,,1.0,,,,Alderton,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Axminster,11248,1.0,,,2.0,1.0,,,2.0,1.0,,,1.0,Potter,,,Potter,0.0,,,0.0,0.0,,,0.0,1.0,,,1.0,,,,,,,
Axminster,11356,24.0,20.0,,,6.0,1.0,,,7.0,20.0,,,Helyer,Helyer,,,0.0,0.0,,,0.0,0.0,,,4.0,20.0,,,,,,,,,
Axminster,11416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6436.0,16.0,1224.0,Barker,0.0,0.0,402.25
Axminster,11477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8116.0,19.0,984.0,Marks,0.0,0.0,427.1578947368421
Axminster,11571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,1.0,48.0,Dunster,0.0,0.0,48.0
Axminster,11607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,2.0,90.0,Hoyle,0.0,0.0,80.0
Axminster,11755,4.0,,,,1.0,,,,4.0,,,,Vowler,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,,
Axminster,11792,,,,1.0,,,,1.0,,,,1.0,,,,Gollop,,,,0.0,,,,0.0,,,,1.0,6.0,1.0,6.0,Gollop,0.0,0.0,6.0
Axminster,11852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,3.0,31.0,Stuckey,0.0,0.0,13.333333333333334
Axminster,11855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,1.0,48.0,Anstis,0.0,0.0,48.0
Axminster,11865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2827.0,7.0,1122.0,Townsend,0.0,0.0,403.85714285714283
Axminster,11892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.0,1.0,216.0,Conybeare,0.0,0.0,216.0
Axminster,11958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,4.0,114.0,Maddocks,0.0,0.0,67.5
Axminster,12020,3.0,1.0,,,1.0,1.0,,,3.0,1.0,,,Abbott,Abbott,,,0.0,0.0,,,0.0,0.0,,,3.0,1.0,,,,,,,,,
Axminster,12027,1.0,,,,1.0,,,,1.0,,,,Pay,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Axminster,12032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3762.0,16.0,712.0,Hounsell,0.0,0.0,235.125
Axminster,12072,,,,3.0,,,,1.0,,,,3.0,,,,New,,,,0.0,,,,0.0,,,,3.0,29.0,1.0,29.0,New,0.0,0.0,29.0
Axminster,12079,,3.0,,,,1.0,,,,3.0,,,,Hell,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,
Axminster,12104,,,,1.0,,,,1.0,,,,1.0,,,,Miller,,,,0.0,,,,0.0,,,,1.0,258.0,3.0,144.0,Miller,0.0,0.0,86.0
Axminster,12147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9797.0,22.0,946.0,Chapple,0.0,0.0,445.3181818181818
Axminster,12261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19346.0,28.0,1640.0,Battiscombe,0.0,0.0,690.9285714285714
Axminster,12304,,,3.0,7.0,,,1.0,3.0,,,3.0,3.0,,,Sparke,Sparke,,,0.0,0.0,,,0.0,0.0,,,3.0,2.3333333333333335,,,,,,,
Axminster,12315,,,,13.0,,,,2.0,,,,10.0,,,,Southcott,,,,1.0,,,,0.0,,,,6.5,,,,,,,
Axminster,12338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,2.0,44.0,Moorey,0.0,0.0,32.0
Axminster,12354,,3.0,,,,1.0,,,,3.0,,,,Clapp,,,,0.0,,,,0.0,,,,3.0,,,274.0,31.0,97.0,Clapp,0.0,0.0,8.838709677419354
Axminster,12355,7.0,12.0,6.0,,3.0,6.0,2.0,,3.0,2.0,3.0,,Haydon,Haydon,Haydon,,1.0,1.0,1.0,,0.0,0.0,0.0,,2.3333333333333335,2.0,3.0,,,,,,,,
Axminster,12421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,2.0,30.0,Turpin,0.0,0.0,17.0
Axminster,12438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.0,10.0,127.0,Parkhouse,0.0,0.0,63.1
Axminster,12557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41613.0,142.0,1055.0,Culverwell,0.0,0.0,293.0492957746479
Axminster,12615,,28.0,,,,2.0,,,,16.0,,,,Wyett,,,,0.0,,,,0.0,,,,14.0,,,,,,,,,
Axminster,12620,,13.0,,,,1.0,,,,13.0,,,,Sawyer,,,,0.0,,,,0.0,,,,13.0,,,,,,,,,
Axminster,12696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.0,3.0,474.0,Dampier,0.0,0.0,225.66666666666666
Axminster,12703,,4.0,,,,1.0,,,,4.0,,,,Games,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,
Axminster,12712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52435.0,70.0,2735.0,Parr,0.0,0.0,749.0714285714286
Axminster,12772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3952.0,7.0,1032.0,Lowe,0.0,0.0,564.5714285714286
Axminster,12814,,12.0,,3.0,,1.0,,1.0,,12.0,,3.0,,Yong,,Yong,,0.0,,0.0,,0.0,,0.0,,12.0,,3.0,,,,,,,
Axminster,12859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3237.0,8.0,946.0,Loosemore,1.0,0.0,404.625
Axminster,12886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,2.0,30.0,Love,0.0,0.0,19.5
Axminster,12964,,,,8.0,,,,3.0,,,,3.0,,,,Newberry,,,,0.0,,,,0.0,,,,2.6666666666666665,22398.0,110.0,2006.0,Newberry,0.0,0.0,203.61818181818182
Axminster,13065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,1.0,40.0,Walters,0.0,0.0,40.0
Axminster,13083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,2.0,10.0,Channing,0.0,0.0,6.0
Axminster,13168,,,,1.0,,,,1.0,,,,1.0,,,,Terrill,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,13279,,,,1.0,,,,1.0,,,,1.0,,,,Land,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,13299,,20.0,25.0,15.0,,2.0,6.0,7.0,,10.0,5.0,5.0,,Knight,Knight,Knight,,0.0,0.0,0.0,,0.0,0.0,0.0,,10.0,4.166666666666667,2.142857142857143,48347.0,113.0,1423.0,Knight,0.0,0.0,427.8495575221239
Axminster,13305,,,,18.0,,,,5.0,,,,8.0,,,,Humphry,,,,0.0,,,,0.0,,,,3.6,,,,,,,
Axminster,13317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2936.0,12.0,606.0,Portman,0.0,0.0,244.66666666666666
Axminster,13372,13.333333333333334,,,,1.0,,,,13.333333333333334,,,,Barre,,,,0.0,,,,0.0,,,,13.333333333333334,,,,,,,,,,
Axminster,13385,,,,2.0,,,,2.0,,,,1.0,,,,Wicker,,,,0.0,,,,0.0,,,,1.0,22.0,1.0,22.0,Wicker,0.0,0.0,22.0
Axminster,13424,,1.0,,,,1.0,,,,1.0,,,,Wilshere,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Axminster,13465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17085.0,45.0,1067.0,Mules,0.0,0.0,379.6666666666667
Axminster,13476,,,,1.0,,,,1.0,,,,1.0,,,,Cooper,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,13555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88483.0,153.0,3440.0,Barns,0.0,0.0,578.3202614379085
Axminster,13556,,,,1.0,,,,1.0,,,,1.0,,,,Rakes,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,13559,,3.0,,7.0,,1.0,,1.0,,3.0,,7.0,,Northcott,,Northcott,,0.0,,0.0,,0.0,,0.0,,3.0,,7.0,,,,,,,
Axminster,13588,,20.0,,,,4.0,,,,8.0,,,,Zane,,,,0.0,,,,0.0,,,,5.0,,,,,,,,,
Axminster,13590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31525.0,93.0,1363.0,Stocker,0.0,0.0,338.97849462365593
Axminster,13604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,12.0,2.0,Jennings,0.0,0.0,1.0833333333333333
Axminster,13624,,,,1.0,,,,1.0,,,,1.0,,,,Marr,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,13716,,,,2.0,,,,1.0,,,,2.0,,,,Dolling,,,,0.0,,,,0.0,,,,2.0,2083.0,5.0,723.0,Dolling,0.0,0.0,416.6
Axminster,13720,,9.0,,1.0,,1.0,,1.0,,9.0,,1.0,,Combe,,Combe,,0.0,,0.0,,0.0,,0.0,,9.0,,1.0,,,,,,,
Axminster,13727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022.0,2.0,960.0,Haycraft,0.0,0.0,511.0
Axminster,13742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5365.0,10.0,1256.0,Forward,0.0,0.0,536.5
Axminster,13762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.0,6.0,250.0,Harding,0.0,0.0,92.33333333333333
Axminster,13799,,,,1.0,,,,1.0,,,,1.0,,,,Kite,,,,0.0,,,,0.0,,,,1.0,6749.0,27.0,1223.0,Kite,0.0,0.0,249.96296296296296
Axminster,13848,,,,3.0,,,,2.0,,,,2.0,,,,Gash,,,,0.0,,,,0.0,,,,1.5,,,,,,,
Axminster,13965,,1.0,,,,1.0,,,,1.0,,,,Done,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Axminster,13994,,,4.0,,,,1.0,,,,4.0,,,,Ley,,,,0.0,,,,0.0,,,,4.0,,,,,,,,
Axminster,14050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8529.0,11.0,1378.0,Copplestone,0.0,0.0,775.3636363636364
Axminster,14071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,2.0,12.0,Pippen,0.0,0.0,10.5
Axminster,14085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3096.0,18.0,416.0,Summers,0.0,0.0,172.0
Axminster,14094,,,,2.0,,,,1.0,,,,2.0,,,,Gold,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Axminster,14173,2.0,,,,1.0,,,,2.0,,,,Hogg,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Axminster,14221,,60.0,,,,4.0,,,,30.0,,,,Serle,,,,0.0,,,,0.0,,,,15.0,,,,,,,,,
Axminster,14242,,4.0,,,,1.0,,,,4.0,,,,Stevens,,,,0.0,,,,0.0,,,,4.0,,,46598.0,89.0,2318.0,Stevens,0.0,0.0,523.5730337078652
Axminster,14294,4.0,,,2.0,1.0,,,1.0,4.0,,,2.0,Hunt,,,Hunt,0.0,,,0.0,0.0,,,0.0,4.0,,,2.0,12.0,2.0,9.0,Hunt,0.0,0.0,6.0
