hundred,group_id,tot_val_1524,tot_val_1543,tot_val_1581,tot_val_1674,count_1524,count_1543,count_1581,count_1674,max_val_1524,max_val_1543,max_val_1581,max_val_1674,surname_1524,surname_1543,surname_1581,surname_1674,group_treatment_1524,group_treatment_1543,group_treatment_1581,group_treatment_1674,group_control_1524,group_control_1543,group_control_1581,group_control_1674,avg_val_1524,avg_val_1543,avg_val_1581,avg_val_1674,tot_val_1840,count_1840,max_val_1840,surname_1840,group_treatment_1840,group_control_1840,avg_val_1840
Shirwell,19140,1.3333333333333333,,,,1.0,,,,1.3333333333333333,,,,Burde,,,,0.0,,,,0.0,,,,1.3333333333333333,,,,,,,,,,
Shirwell,19141,4.0,,,,1.0,,,,4.0,,,,Wyte,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,,
Shirwell,19142,3.0,,,,1.0,,,,3.0,,,,Schurte,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,,
Shirwell,19143,2.0,,,,1.0,,,,2.0,,,,Mogrygg,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Shirwell,19144,15.0,,,,2.0,,,,12.0,,,,Sumson,,,,0.0,,,,0.0,,,,7.5,,,,,,,,,,
Shirwell,19145,6.0,,,,2.0,,,,4.0,,,,Stotte,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,,
Shirwell,19343,,8.0,,,,2.0,,,,5.0,,,,Cholecombe,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,
Shirwell,19576,,1.0,,,,1.0,,,,1.0,,,,Raymore,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Shirwell,19628,,5.0,,,,1.0,,,,5.0,,,,Lorymere,,,,0.0,,,,0.0,,,,5.0,,,,,,,,,
Shirwell,19629,,10.0,,,,1.0,,,,10.0,,,,Kyngslond,,,,0.0,,,,0.0,,,,10.0,,,,,,,,,
Shirwell,19650,,1.0,,,,1.0,,,,1.0,,,,Mattecote,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Shirwell,19894,,,4.0,,,,1.0,,,,4.0,,,,Hancocke,,,,0.0,,,,0.0,,,,4.0,,,,,,,,
Shirwell,19999,,,,1.0,,,,1.0,,,,1.0,,,,Trebell,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Shirwell,20266,,2.0,,,,1.0,,,,2.0,,,,Gourde,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Shirwell,20404,,,,6.0,,,,4.0,,,,3.0,,,,Rudd,,,,0.0,,,,0.0,,,,1.5,,,,,,,
Shirwell,20567,,,,1.0,,,,1.0,,,,1.0,,,,Coome,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Shirwell,21711,,,,2.0,,,,1.0,,,,2.0,,,,Troute,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Shirwell,21756,,2.0,,,,1.0,,,,2.0,,,,Baill,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Shirwell,22474,,2.0,,,,1.0,,,,2.0,,,,Crokker,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Shirwell,22493,,4.0,,,,2.0,,,,3.0,,,,Rydd,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Shirwell,22525,,9.0,,,,1.0,,,,9.0,,,,Chapelyn,,,,0.0,,,,0.0,,,,9.0,,,,,,,,,
Shirwell,22564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,3.0,40.0,Bowden,0.0,0.0,20.0
Shirwell,22944,,,5.0,,,,1.0,,,,5.0,,,,Holwaye,,,,0.0,,,,0.0,,,,5.0,,,,,,,,
Shirwell,23321,,1.0,,,,1.0,,,,1.0,,,,Clogge,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Shirwell,23671,,,3.0,,,,1.0,,,,3.0,,,,Welshe,,,,0.0,,,,0.0,,,,3.0,,,,,,,,
Shirwell,23803,,,16.0,,,,2.0,,,,10.0,,,,Burye,,,,0.0,,,,0.0,,,,8.0,,,,,,,,
Shirwell,23880,,,,1.0,,,,1.0,,,,1.0,,,,Rowcliff,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Shirwell,24099,,,,3.0,,,,2.0,,,,2.0,,,,Gammon,,,,0.0,,,,0.0,,,,1.5,17144.0,41.0,1423.0,Gammon,0.0,0.0,418.1463414634146
Shirwell,24126,,3.0,,,,2.0,,,,2.0,,,,Blackeford,,,,0.0,,,,0.0,,,,1.5,,,,,,,,,
Shirwell,24178,,,6.0,2.0,,,1.0,1.0,,,6.0,2.0,,,Chaple,Chaple,,,0.0,0.0,,,0.0,0.0,,,6.0,2.0,,,,,,,
Shirwell,24443,,4.0,,,,2.0,,,,3.0,,,,Fayrchild,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Shirwell,24448,,4.0,,,,1.0,,,,4.0,,,,Hamontt,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,
Shirwell,24459,,1.0,,,,1.0,,,,1.0,,,,Ackelande,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Shirwell,24462,,10.0,,,,3.0,,,,4.0,,,,Puggesleigh,,,,0.0,,,,0.0,,,,3.3333333333333335,,,,,,,,,
Shirwell,24486,,2.0,,,,1.0,,,,2.0,,,,Tokerr,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Shirwell,24494,,19.0,,,,1.0,,,,19.0,,,,Stephyns,,,,0.0,,,,0.0,,,,19.0,,,,,,,,,
Shirwell,24501,,8.0,,,,2.0,,,,7.0,,,,Cutcliff,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,
Shirwell,24505,,6.0,,,,3.0,,,,2.0,,,,Verchild,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Shirwell,24534,,5.0,,,,1.0,,,,5.0,,,,Whitffild,,,,0.0,,,,0.0,,,,5.0,,,,,,,,,
Shirwell,24544,,19.0,8.0,,,6.0,2.0,,,7.0,5.0,,,Bearde,Bearde,,,0.0,0.0,,,0.0,0.0,,,3.1666666666666665,4.0,,,,,,,,
Shirwell,24562,,9.0,,,,2.0,,,,8.0,,,,Rydde,,,,0.0,,,,0.0,,,,4.5,,,,,,,,,
Shirwell,24568,,9.0,,,,3.0,,,,5.0,,,,Huckestable,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,
Shirwell,24574,,15.0,,,,3.0,,,,12.0,,,,Sloleigh,,,,0.0,,,,0.0,,,,5.0,,,,,,,,,
Shirwell,24590,,,27.0,,,,4.0,,,,10.0,,,,Ridde,,,,0.0,,,,0.0,,,,6.75,,,,,,,,
Shirwell,24619,,1.0,,,,1.0,,,,1.0,,,,Cloitman,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Shirwell,24667,,2.0,,,,1.0,,,,2.0,,,,Gamyn,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Shirwell,24668,,2.0,,8.0,,1.0,,3.0,,2.0,,6.0,,Joyse,,Joyse,,0.0,,0.0,,0.0,,0.0,,2.0,,2.6666666666666665,,,,,,,
Shirwell,24669,,4.0,,,,1.0,,,,4.0,,,,Shirelande,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,
Shirwell,24670,,2.0,5.0,,,1.0,1.0,,,2.0,5.0,,,Poynes,Poynes,,,0.0,0.0,,,0.0,0.0,,,2.0,5.0,,,,,,,,
Shirwell,24671,,2.0,,,,1.0,,,,2.0,,,,Rawlett,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Shirwell,24672,,3.0,,,,2.0,,,,2.0,,,,Sherelande,,,,0.0,,,,0.0,,,,1.5,,,,,,,,,
Shirwell,24673,,5.0,,,,1.0,,,,5.0,,,,Seyntabyn,,,,0.0,,,,0.0,,,,5.0,,,,,,,,,
Shirwell,24674,,1.0,,,,1.0,,,,1.0,,,,Kayle,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Shirwell,24675,,1.0,,,,1.0,,,,1.0,,,,Burgeys,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Shirwell,24676,,4.0,,,,1.0,,,,4.0,,,,Moigerige,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,
Shirwell,24677,,2.0,,,,1.0,,,,2.0,,,,Moggruge,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Shirwell,24678,,1.0,,,,1.0,,,,1.0,,,,Holworthy,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Shirwell,24679,,5.0,,,,2.0,,,,3.0,,,,Holiworthy,,,,0.0,,,,0.0,,,,2.5,,,,,,,,,
Shirwell,24680,,2.0,,,,1.0,,,,2.0,,,,Ullpyt,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Shirwell,24681,,6.0,,,,3.0,,,,3.0,,,,Rawell,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Shirwell,24682,,2.0,,,,1.0,,,,2.0,,,,Bredwecke,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Shirwell,24683,,4.0,,,,2.0,,,,3.0,,,,Bredweck,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Shirwell,24684,,1.0,,,,1.0,,,,1.0,,,,Kenicote,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Shirwell,24685,,3.0,,,,1.0,,,,3.0,,,,Puggesleygh,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,
Shirwell,24686,,9.0,,,,4.0,,,,5.0,,,,Birche,,,,0.0,,,,0.0,,,,2.25,,,,,,,,,
Shirwell,24687,,9.0,,,,1.0,,,,9.0,,,,Kelyngton,,,,0.0,,,,0.0,,,,9.0,,,,,,,,,
Shirwell,24688,,6.0,,,,1.0,,,,6.0,,,,Knapplock,,,,0.0,,,,0.0,,,,6.0,,,,,,,,,
Shirwell,24689,,10.0,,,,2.0,,,,5.0,,,,Ackelond,,,,0.0,,,,0.0,,,,5.0,,,,,,,,,
Shirwell,24690,,6.0,,,,2.0,,,,3.0,,,,Ackeland,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,
Shirwell,24691,,1.0,,,,1.0,,,,1.0,,,,Lerewill,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Shirwell,24692,,1.0,,,,1.0,,,,1.0,,,,Portyn,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Shirwell,24693,,1.0,,,,1.0,,,,1.0,,,,Byllforde,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Shirwell,24694,,1.0,,,,1.0,,,,1.0,,,,Cornewalle,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Shirwell,24695,,18.0,,,,1.0,,,,18.0,,,,Lyncomb,,,,0.0,,,,0.0,,,,18.0,,,,,,,,,
Shirwell,24696,,2.0,,,,1.0,,,,2.0,,,,Huckystable,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Shirwell,24697,,2.0,,,,1.0,,,,2.0,,,,Lewurthy,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Shirwell,24698,,1.0,,4.0,,1.0,,1.0,,1.0,,4.0,,Gub,,Gub,,0.0,,0.0,,0.0,,0.0,,1.0,,4.0,,,,,,,
Shirwell,24699,,1.0,,,,1.0,,,,1.0,,,,Sn,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Shirwell,24700,,1.0,,,,1.0,,,,1.0,,,,Kyngsland,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Shirwell,24701,,1.0,,,,1.0,,,,1.0,,,,Bullworthy,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Shirwell,24702,,14.0,,,,1.0,,,,14.0,,,,Barrwicke,,,,0.0,,,,0.0,,,,14.0,,,,,,,,,
Shirwell,24703,,2.0,,,,1.0,,,,2.0,,,,Thorneworthy,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Shirwell,24704,,1.0,3.0,,,1.0,1.0,,,1.0,3.0,,,Burgeis,Burgeis,,,0.0,0.0,,,0.0,0.0,,,1.0,3.0,,,,,,,,
Shirwell,24705,,21.0,,,,6.0,,,,15.0,,,,Cloman,,,,0.0,,,,0.0,,,,3.5,,,,,,,,,
Shirwell,24706,,27.0,,,,5.0,,,,18.0,,,,Poppeham,,,,0.0,,,,0.0,,,,5.4,,,,,,,,,
Shirwell,24707,,1.0,,,,1.0,,,,1.0,,,,Burgus,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Shirwell,24708,,5.0,,,,1.0,,,,5.0,,,,Estmounde,,,,0.0,,,,0.0,,,,5.0,,,,,,,,,
Shirwell,24709,,1.0,,,,1.0,,,,1.0,,,,Crokecombe,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Shirwell,24710,,3.0,,,,1.0,,,,3.0,,,,Wollon,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,
Shirwell,24711,,2.0,,,,1.0,,,,2.0,,,,Hawkewill,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Shirwell,24712,,1.0,,,,1.0,,,,1.0,,,,Wallom,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Shirwell,24713,,23.0,,,,5.0,,,,13.0,,,,Muxseworthy,,,,0.0,,,,0.0,,,,4.6,,,,,,,,,
Shirwell,24714,,39.0,,,,4.0,,,,20.0,,,,Moggysshe,,,,0.0,,,,0.0,,,,9.75,,,,,,,,,
Shirwell,24715,,1.0,,,,1.0,,,,1.0,,,,Bowdalle,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Shirwell,24716,,16.0,,,,1.0,,,,16.0,,,,Dounescomb,,,,0.0,,,,0.0,,,,16.0,,,,,,,,,
Shirwell,26971,,,,1.0,,,,1.0,,,,1.0,,,,Ba,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Shirwell,27420,,,,1.0,,,,1.0,,,,1.0,,,,Bellew,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Shirwell,27444,,,4.0,,,,1.0,,,,4.0,,,,Barrowe,,,,0.0,,,,0.0,,,,4.0,,,,,,,,
Shirwell,27453,,,5.0,,,,1.0,,,,5.0,,,,Leworthie,,,,0.0,,,,0.0,,,,5.0,,,,,,,,
Shirwell,27497,,,11.0,,,,3.0,,,,5.0,,,,Muxworthie,,,,0.0,,,,0.0,,,,3.6666666666666665,,,,,,,,
Shirwell,27527,,,8.0,,,,2.0,,,,5.0,,,,Parkinge,,,,0.0,,,,0.0,,,,4.0,,,,,,,,
Shirwell,27671,,,5.0,,,,1.0,,,,5.0,,,,Passelowe,,,,0.0,,,,0.0,,,,5.0,,,,,,,,
Shirwell,27672,,,8.0,2.0,,,2.0,1.0,,,5.0,2.0,,,Huxstable,Huxstable,,,0.0,0.0,,,0.0,0.0,,,4.0,2.0,,,,,,,
Shirwell,27673,,,3.0,,,,1.0,,,,3.0,,,,Kerrey,,,,0.0,,,,0.0,,,,3.0,,,,,,,,
Shirwell,27674,,,6.0,,,,2.0,,,,3.0,,,,Acklande,,,,0.0,,,,0.0,,,,3.0,,,,,,,,
Shirwell,27675,,,3.0,,,,1.0,,,,3.0,,,,Puggisley,,,,0.0,,,,0.0,,,,3.0,,,,,,,,
Shirwell,27676,,,6.0,,,,1.0,,,,6.0,,,,Puggisleigh,,,,0.0,,,,0.0,,,,6.0,,,,,,,,
Shirwell,27677,,,6.0,,,,1.0,,,,6.0,,,,Fayrecheilde,,,,0.0,,,,0.0,,,,6.0,,,,,,,,
Shirwell,27678,,,6.0,,,,1.0,,,,6.0,,,,Puggisly,,,,0.0,,,,0.0,,,,6.0,,,,,,,,
Shirwell,27679,,,5.0,,,,1.0,,,,5.0,,,,Farcheilde,,,,0.0,,,,0.0,,,,5.0,,,,,,,,
Shirwell,27680,,,1.0,,,,1.0,,,,1.0,,,,Puggsleyl,,,,0.0,,,,0.0,,,,1.0,,,,,,,,
Shirwell,27681,,,5.0,,,,1.0,,,,5.0,,,,Gefferie,,,,0.0,,,,0.0,,,,5.0,,,,,,,,
Shirwell,27682,,,4.0,3.0,,,2.0,1.0,,,3.0,3.0,,,Bromeham,Bromeham,,,0.0,0.0,,,0.0,0.0,,,2.0,3.0,,,,,,,
Shirwell,27683,,,5.0,,,,1.0,,,,5.0,,,,Clotworthie,,,,0.0,,,,0.0,,,,5.0,,,,,,,,
Shirwell,27684,,,3.0,,,,1.0,,,,3.0,,,,Colliscotte,,,,0.0,,,,0.0,,,,3.0,,,,,,,,
Shirwell,27685,,,21.0,,,,2.0,,,,15.0,,,,Kingislande,,,,0.0,,,,0.0,,,,10.5,,,,,,,,
Shirwell,27686,,,6.0,,,,1.0,,,,6.0,,,,Huxtables,,,,0.0,,,,0.0,,,,6.0,,,,,,,,
Shirwell,27687,,,6.0,,,,1.0,,,,6.0,,,,Bolworthie,,,,0.0,,,,0.0,,,,6.0,,,,,,,,
Shirwell,27688,,,4.0,,,,1.0,,,,4.0,,,,Blakeforde,,,,0.0,,,,0.0,,,,4.0,,,,,,,,
Shirwell,27689,,,4.0,,,,1.0,,,,4.0,,,,Lorimore,,,,0.0,,,,0.0,,,,4.0,,,,,,,,
Shirwell,27690,,,19.0,,,,4.0,,,,6.0,,,,Knighte,,,,0.0,,,,0.0,,,,4.75,,,,,,,,
Shirwell,27691,,,18.0,,,,2.0,,,,10.0,,,,Moggis,,,,0.0,,,,0.0,,,,9.0,,,,,,,,
Shirwell,27692,,,6.0,,,,1.0,,,,6.0,,,,Skoare,,,,0.0,,,,0.0,,,,6.0,,,,,,,,
Shirwell,27693,,,5.0,,,,1.0,,,,5.0,,,,Bovde,,,,0.0,,,,0.0,,,,5.0,,,,,,,,
Shirwell,27694,,,7.0,,,,1.0,,,,7.0,,,,Hawkwill,,,,0.0,,,,0.0,,,,7.0,,,,,,,,
Shirwell,28552,,,,1.0,,,,1.0,,,,1.0,,,,St,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Shirwell,28568,,,,1.0,,,,1.0,,,,1.0,,,,Scar,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Shirwell,29201,,,,2.0,,,,1.0,,,,2.0,,,,Forges,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Shirwell,29297,,,,1.0,,,,1.0,,,,1.0,,,,Lukis,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Shirwell,29467,,,,4.0,,,,1.0,,,,4.0,,,,Tho,,,,0.0,,,,0.0,,,,4.0,,,,,,,
Shirwell,29509,,,,1.0,,,,1.0,,,,1.0,,,,Southard,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Shirwell,29543,,,,7.0,,,,1.0,,,,7.0,,,,Math,,,,0.0,,,,0.0,,,,7.0,,,,,,,
Shirwell,29720,,,,3.0,,,,1.0,,,,3.0,,,,Mortimore,,,,0.0,,,,0.0,,,,3.0,,,,,,,
Shirwell,30151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,2.0,81.0,Routly,0.0,0.0,50.5
Shirwell,30244,,,,1.0,,,,1.0,,,,1.0,,,,Striplyn,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Shirwell,30366,,,,1.0,,,,1.0,,,,1.0,,,,Vellacot,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Shirwell,30472,,,,2.0,,,,1.0,,,,2.0,,,,Dowerr,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Shirwell,30473,,,,2.0,,,,1.0,,,,2.0,,,,Kn,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Shirwell,30474,,,,4.0,,,,1.0,,,,4.0,,,,Isdon,,,,0.0,,,,0.0,,,,4.0,,,,,,,
Shirwell,30475,,,,1.0,,,,1.0,,,,1.0,,,,Olls,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Shirwell,30476,,,,1.0,,,,1.0,,,,1.0,,,,Verchell,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Shirwell,30477,,,,1.0,,,,1.0,,,,1.0,,,,Bromehamam,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Shirwell,30478,,,,1.0,,,,1.0,,,,1.0,,,,Kinte,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Shirwell,30479,,,,1.0,,,,1.0,,,,1.0,,,,Hucstable,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Shirwell,30480,,,,1.0,,,,1.0,,,,1.0,,,,Mugridg,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Shirwell,30481,,,,1.0,,,,1.0,,,,1.0,,,,Caemf,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Shirwell,30482,,,,4.0,,,,1.0,,,,4.0,,,,Schodellicott,,,,0.0,,,,0.0,,,,4.0,,,,,,,
Shirwell,30483,,,,2.0,,,,1.0,,,,2.0,,,,Hanmond,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Shirwell,30484,,,,2.0,,,,1.0,,,,2.0,,,,Bro,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Shirwell,30485,,,,2.0,,,,1.0,,,,2.0,,,,Gitter,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Shirwell,30486,,,,2.0,,,,1.0,,,,2.0,,,,Moole,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Shirwell,30487,,,,1.0,,,,1.0,,,,1.0,,,,Kedwill,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Shirwell,30488,,,,1.0,,,,1.0,,,,1.0,,,,Bendo,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Shirwell,30489,,,,2.0,,,,1.0,,,,2.0,,,,Leorthy,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Shirwell,30490,,,,1.0,,,,1.0,,,,1.0,,,,Leorthey,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Shirwell,30491,,,,8.0,,,,1.0,,,,8.0,,,,Goale,,,,0.0,,,,0.0,,,,8.0,,,,,,,
Shirwell,30492,,,,5.0,,,,2.0,,,,4.0,,,,Kinsland,,,,0.0,,,,0.0,,,,2.5,,,,,,,
Shirwell,30493,,,,3.0,,,,1.0,,,,3.0,,,,Goa,,,,0.0,,,,0.0,,,,3.0,,,,,,,
Shirwell,30494,,,,2.0,,,,1.0,,,,2.0,,,,Livercom,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Shirwell,30495,,,,3.0,,,,1.0,,,,3.0,,,,Muxerry,,,,0.0,,,,0.0,,,,3.0,,,,,,,
Shirwell,30496,,,,1.0,,,,1.0,,,,1.0,,,,Boyles,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Shirwell,30497,,,,1.0,,,,1.0,,,,1.0,,,,Helland,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Shirwell,30498,,,,1.0,,,,1.0,,,,1.0,,,,Parsly,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Shirwell,30499,,,,8.0,,,,1.0,,,,8.0,,,,Franclyn,,,,0.0,,,,0.0,,,,8.0,,,,,,,
Shirwell,30500,,,,3.0,,,,1.0,,,,3.0,,,,Hoarch,,,,0.0,,,,0.0,,,,3.0,,,,,,,
Shirwell,30501,,,,1.0,,,,1.0,,,,1.0,,,,Colmer,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Shirwell,30502,,,,2.0,,,,2.0,,,,1.0,,,,Cadder,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Shirwell,30503,,,,1.0,,,,1.0,,,,1.0,,,,Limbry,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Shirwell,30504,,,,2.0,,,,1.0,,,,2.0,,,,Lidson,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Shirwell,30505,,,,1.0,,,,1.0,,,,1.0,,,,Rud,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Shirwell,30506,,,,1.0,,,,1.0,,,,1.0,,,,Harleton,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Shirwell,30507,,,,1.0,,,,1.0,,,,1.0,,,,Re,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Shirwell,32679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30781.0,22.0,4560.0,Lessee,0.0,0.0,1399.1363636363637
Shirwell,32754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8563.0,26.0,1406.0,Bailis,0.0,0.0,329.34615384615387
Shirwell,32755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32672.0,76.0,2630.0,Hiern,0.0,0.0,429.89473684210526
Shirwell,32816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80926.0,133.0,14287.0,Halliday,0.0,0.0,608.4661654135339
Shirwell,32855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,4.0,95.0,Glebe,0.0,0.0,70.5
Shirwell,32909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.0,2.0,356.0,Batershill,0.0,0.0,217.0
Shirwell,33032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,9.0,Aubin,0.0,0.0,9.0
Shirwell,33204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31469.0,80.0,2386.0,Radely,0.0,0.0,393.3625
Shirwell,33270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35084.0,44.0,20105.0,Keal,0.0,0.0,797.3636363636364
Shirwell,33275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57680.0,47.0,6196.0,Culcliffe,0.0,0.0,1227.2340425531916
Shirwell,33276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990.0,9.0,497.0,Delbridges,0.0,0.0,221.11111111111111
Shirwell,33277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,1.0,10.0,Leasee,0.0,0.0,10.0
Shirwell,33278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2455.0,18.0,420.0,Lilson,0.0,0.0,136.38888888888889
Shirwell,33279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18622.0,31.0,5315.0,Rectorial,0.0,0.0,600.7096774193549
Shirwell,33419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9557.0,29.0,1372.0,Carwithin,0.0,0.0,329.55172413793105
Shirwell,33427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17954.0,40.0,3210.0,Mogerage,0.0,0.0,448.85
Shirwell,33428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,2.0,9.0,Wolacott,0.0,0.0,5.5
Shirwell,33474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,1.0,300.0,Keale,0.0,0.0,300.0
South Molton,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.0,2.0,339.0,Abbott,0.0,0.0,189.5
South Molton,43,,,,20.0,,,,6.0,,,,8.0,,,,Ackland,,,,0.0,,,,0.0,,,,3.3333333333333335,375334.0,722.0,8536.0,Acland,0.0,0.0,519.8531855955679
South Molton,57,1.0,,,1.0,1.0,,,1.0,1.0,,,1.0,Adam,,,Adams,1.0,,,1.0,0.0,,,0.0,1.0,,,1.0,,,,,,,
South Molton,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,4.0,20.0,Alexander,0.0,0.0,7.25
South Molton,209,,20.0,4.0,5.0,,1.0,1.0,3.0,,20.0,4.0,3.0,,Allyn,Allen,Allin,,0.0,0.0,0.0,,0.0,0.0,0.0,,20.0,4.0,1.6666666666666667,3723.0,8.0,1576.0,Allen,0.0,0.0,465.375
South Molton,266,10.0,86.0,,,1.0,3.0,,,10.0,70.0,,,Amery,Amery,,,0.0,0.0,,,1.0,1.0,,,10.0,28.666666666666668,,,8003.0,17.0,1250.0,Amory,0.0,1.0,470.7647058823529
South Molton,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6677.0,30.0,758.0,Andrews,0.0,0.0,222.56666666666666
South Molton,335,,2.0,,,,1.0,,,,2.0,,,,Anstey,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
South Molton,423,,,,1.0,,,,1.0,,,,1.0,,,,Ash,,,,0.0,,,,0.0,,,,1.0,,,,,,,
