hundred,combined_id,tot_val_1524,tot_val_1543,tot_val_1581,tot_val_1674,count_1524,count_1543,count_1581,count_1674,max_val_1524,max_val_1543,max_val_1581,max_val_1674,surname_1524,surname_1543,surname_1581,surname_1674,combined_treatment_1524,combined_treatment_1543,combined_treatment_1581,combined_treatment_1674,combined_control_1524,combined_control_1543,combined_control_1581,combined_control_1674,avg_val_1524,avg_val_1543,avg_val_1581,avg_val_1674,tot_val_1840,count_1840,max_val_1840,surname_1840,combined_treatment_1840,combined_control_1840,avg_val_1840
Lifton,8702,5.0,11.0,,5.0,1.0,4.0,,2.0,5.0,5.0,,3.0,Saunder,Saunder,,Sanders,0.0,0.0,,0.0,0.0,0.0,,0.0,5.0,2.75,,2.5,33444.0,50.0,2398.0,Sanders,0.0,0.0,668.88
Lifton,8721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,9.0,28.0,Sampson,0.0,0.0,10.88888888888889
Lifton,8729,31.0,,8.0,15.0,8.0,,2.0,5.0,9.0,,4.0,5.0,Sergeant,,Sargent,Sargent,0.0,,0.0,0.0,0.0,,0.0,0.0,3.875,,4.0,3.0,,,,,,,
Lifton,8744,,,,1.0,,,,1.0,,,,1.0,,,,Salter,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Lifton,8747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582812.0,1004.0,19872.0,Savile,0.0,0.0,580.4900398406375
Lifton,8791,,,,2.0,,,,2.0,,,,1.0,,,,Scobell,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Lifton,8871,,17.0,1.0,2.0,,3.0,1.0,1.0,,8.0,1.0,2.0,,Seccombe,Seccombe,Seccombe,,0.0,0.0,0.0,,0.0,0.0,0.0,,5.666666666666667,1.0,2.0,66465.0,102.0,3457.0,Seccombe,0.0,0.0,651.6176470588235
Lifton,8876,,,,2.0,,,,1.0,,,,2.0,,,,Sidwell,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Lifton,8881,,,,2.0,,,,1.0,,,,2.0,,,,Seagar,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Lifton,8882,,,,7.0,,,,1.0,,,,7.0,,,,Seldon,,,,0.0,,,,0.0,,,,7.0,37.0,3.0,14.0,Seldon,0.0,0.0,12.333333333333334
Lifton,8982,,,,1.0,,,,1.0,,,,1.0,,,,Shepheard,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Lifton,9005,,,,3.0,,,,1.0,,,,3.0,,,,Sheere,,,,0.0,,,,0.0,,,,3.0,,,,,,,
Lifton,9012,6.666666666666667,,,24.0,1.0,,,2.0,6.666666666666667,,,12.0,Shilston,,,Shilston,0.0,,,0.0,0.0,,,0.0,6.666666666666667,,,12.0,,,,,,,
Lifton,9037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88957.0,137.0,4083.0,Shobbrook,0.0,0.0,649.3211678832117
Lifton,9045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57261.0,129.0,1905.0,Shopland,0.0,0.0,443.8837209302326
Lifton,9131,,,,4.0,,,,1.0,,,,4.0,,,,Symmons,,,,0.0,,,,0.0,,,,4.0,1524.0,10.0,771.0,Simmons,0.0,0.0,152.4
Lifton,9133,,4.0,,,,1.0,,,,4.0,,,,Sommer,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,
Lifton,9172,,,,4.0,,,,1.0,,,,4.0,,,,Squire,,,,0.0,,,,0.0,,,,4.0,103595.0,182.0,4440.0,Squire,0.0,0.0,569.2032967032967
Lifton,9229,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,Sleman,Sleman,,,0.0,0.0,,,0.0,0.0,,,1.0,1.0,,,6443.0,21.0,916.0,Sleeman,0.0,0.0,306.8095238095238
Lifton,9246,,30.0,3.0,,,4.0,1.0,,,18.0,3.0,,,Smallacombe,Smallacombe,,,0.0,0.0,,,0.0,0.0,,,7.5,3.0,,,,,,,,
Lifton,9260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3083.0,14.0,386.0,Smerdon,0.0,0.0,220.21428571428572
Lifton,9273,,,,10.0,,,,4.0,,,,4.0,,,,Smyth,,,,1.0,,,,0.0,,,,2.5,49248.0,120.0,1807.0,Smith,1.0,0.0,410.4
Lifton,9302,13.0,28.0,3.0,19.0,7.0,6.0,3.0,12.0,4.0,15.0,1.0,2.0,Soper,Soper,Soper,Soaper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8571428571428572,4.666666666666667,1.0,1.5833333333333333,10476.0,31.0,983.0,Soper,0.0,0.0,337.93548387096774
Lifton,9343,,,,1.0,,,,1.0,,,,1.0,,,,Southey,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Lifton,9346,,,,1.0,,,,1.0,,,,1.0,,,,Southwood,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Lifton,9349,,,,11.0,,,,3.0,,,,6.0,,,,Sowden,,,,0.0,,,,0.0,,,,3.6666666666666665,,,,,,,
Lifton,9351,20.333333333333336,23.0,6.0,,2.0,3.0,2.0,,13.333333333333334,15.0,3.0,,Sowton,Sowton,Sowton,,0.0,0.0,0.0,,0.0,0.0,0.0,,10.166666666666668,7.666666666666667,3.0,,,,,,,,
Lifton,9372,,20.0,,,,2.0,,,,10.0,,,,Speare,,,,0.0,,,,0.0,,,,10.0,,,3111.0,6.0,1196.0,Spear,0.0,0.0,518.5
Lifton,9448,,1.0,,,,1.0,,,,1.0,,,,Stacy,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Lifton,9452,19.333333333333336,27.0,,,4.0,3.0,,,14.333333333333334,20.0,,,Staddon,Stoddon,,,0.0,0.0,,,0.0,0.0,,,4.833333333333334,9.0,,,,,,,,,
Lifton,9480,,1.0,,,,1.0,,,,1.0,,,,Standon,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Lifton,9521,1.0,2.0,,,1.0,1.0,,,1.0,2.0,,,Stawell,Stawell,,,0.0,0.0,,,0.0,0.0,,,1.0,2.0,,,,,,,,,
Lifton,9537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637.0,12.0,417.0,Stephens,0.0,0.0,136.41666666666666
Lifton,9566,,,,4.0,,,,4.0,,,,1.0,,,,Stetson,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Lifton,9601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10982.0,25.0,2346.0,Stanley,0.0,0.0,439.28
Lifton,9602,,,,4.0,,,,2.0,,,,2.0,,,,Stoneman,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Lifton,9630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6152.0,16.0,1255.0,Stranger,0.0,0.0,384.5
Lifton,9660,,,6.0,,,,2.0,,,,3.0,,,,Strode,,,,0.0,,,,0.0,,,,3.0,,,,,,,,
Lifton,9676,,,,2.0,,,,1.0,,,,2.0,,,,Stockey,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Lifton,9831,1.5,7.0,,2.0,1.0,1.0,,2.0,1.5,7.0,,1.0,Taverner,Taverner,,Taverner,0.0,0.0,,0.0,0.0,0.0,,0.0,1.5,7.0,,1.0,3759.0,11.0,694.0,Tavener,0.0,0.0,341.72727272727275
Lifton,9857,,15.0,,2.0,,2.0,,1.0,,10.0,,2.0,,Tanner,,Tanner,,0.0,,0.0,,1.0,,1.0,,7.5,,2.0,,,,,,,
Lifton,9868,,,1.0,,,,1.0,,,,1.0,,,,Tapper,,,,0.0,,,,0.0,,,,1.0,,,,,,,,
Lifton,9872,,,,9.0,,,,5.0,,,,3.0,,,,Tapson,,,,0.0,,,,0.0,,,,1.8,,,,,,,
Lifton,9899,19.0,,,4.0,2.0,,,2.0,18.0,,,3.0,Taylor,,,Taylor,0.0,,,0.0,0.0,,,0.0,9.5,,,2.0,,,,,,,
Lifton,9932,,,,2.0,,,,2.0,,,,1.0,,,,Tinney,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Lifton,9979,,,3.0,6.0,,,1.0,3.0,,,3.0,3.0,,,Thomas,Thomas,,,0.0,0.0,,,0.0,0.0,,,3.0,2.0,,,,,,,
Lifton,9985,,,,11.0,,,,3.0,,,,7.0,,,,Thom,,,,0.0,,,,0.0,,,,3.6666666666666665,,,,,,,
Lifton,10034,,,,2.0,,,,2.0,,,,1.0,,,,Jewell,,,,0.0,,,,1.0,,,,1.0,,,,,,,
Lifton,10041,,,,10.0,,,,4.0,,,,3.0,,,,Tickell,,,,0.0,,,,0.0,,,,2.5,86788.0,117.0,4636.0,Tickle,0.0,0.0,741.7777777777778
Lifton,10055,,,5.0,,,,1.0,,,,5.0,,,,Tillam,,,,0.0,,,,0.0,,,,5.0,,,,,,,,
Lifton,10134,11.0,22.0,3.0,5.0,2.0,4.0,1.0,5.0,10.0,7.0,3.0,1.0,Toker,Toker,Tucker,Tucker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,3.0,1.0,2835.0,15.0,851.0,Tucker,0.0,0.0,189.0
Lifton,10164,,,,4.0,,,,1.0,,,,4.0,,,,Torrington,,,,0.0,,,,0.0,,,,4.0,,,,,,,
Lifton,10247,,3.0,1.0,,,1.0,1.0,,,3.0,1.0,,,Tremayne,Tremayne,,,0.0,0.0,,,0.0,0.0,,,3.0,1.0,,446647.0,841.0,9090.0,Tremayne,0.0,0.0,531.090368608799
Lifton,10395,,,,2.0,,,,1.0,,,,2.0,,,,Tappe,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Lifton,10406,19.0,33.0,9.0,12.0,4.0,7.0,2.0,6.0,6.0,15.0,5.0,3.0,Turner,Turner,Turner,Turner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,4.714285714285714,4.5,2.0,,,,,,,
Lifton,10426,,,,1.0,,,,1.0,,,,1.0,,,,Twiggs,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Lifton,10474,,1.0,,,,1.0,,,,1.0,,,,Underhill,,,,0.0,,,,0.0,,,,1.0,,,140.0,1.0,140.0,Underhill,0.0,0.0,140.0
Lifton,10487,,15.0,,,,1.0,,,,15.0,,,,Upright,,,,0.0,,,,0.0,,,,15.0,,,,,,,,,
Lifton,10492,,10.0,,,,1.0,,,,10.0,,,,Upton,,,,0.0,,,,0.0,,,,10.0,,,,,,,,,
Lifton,10540,,,,2.0,,,,2.0,,,,1.0,,,,Venton,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Lifton,10566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21536.0,47.0,1333.0,Vickary,0.0,0.0,458.21276595744683
Lifton,10573,,1.0,,2.0,,1.0,,2.0,,1.0,,1.0,,Vigers,,Vigars,,0.0,,0.0,,0.0,,0.0,,1.0,,1.0,,,,,,,
Lifton,10574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1458.0,1.0,1458.0,Vivian,0.0,0.0,1458.0
Lifton,10602,8.0,,5.0,2.0,2.0,,2.0,2.0,7.0,,3.0,1.0,Frost,,Furse,Forse,0.0,,0.0,0.0,0.0,,0.0,0.0,4.0,,2.5,1.0,171.0,4.0,97.0,Frost,0.0,0.0,42.75
Lifton,10626,,,,4.0,,,,1.0,,,,4.0,,,,Wadland,,,,0.0,,,,0.0,,,,4.0,,,,,,,
Lifton,10640,2.0,,,,1.0,,,,2.0,,,,Wakeham,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Lifton,10664,,,,4.0,,,,3.0,,,,2.0,,,,Walkey,,,,0.0,,,,0.0,,,,1.3333333333333333,,,,,,,
Lifton,10670,,,,1.0,,,,1.0,,,,1.0,,,,Wallis,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Lifton,10675,,4.0,,1.0,,1.0,,1.0,,4.0,,1.0,,Wallen,,Wallen,,0.0,,0.0,,0.0,,0.0,,4.0,,1.0,,,,,,,
Lifton,10691,44.0,47.0,15.0,25.0,10.0,10.0,4.0,19.0,10.0,14.0,6.0,2.0,Walter,Whetter,Walter,Walter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,4.7,3.75,1.3157894736842106,,,,,,,
Lifton,10750,3.0,2.0,,,2.0,1.0,,,2.0,2.0,,,Waterman,Waterman,,,0.0,0.0,,,0.0,0.0,,,1.5,2.0,,,,,,,,,
Lifton,10756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,1.0,20.0,Watkins,0.0,0.0,20.0
Lifton,10784,,18.0,,,,1.0,,,,18.0,,,,Webbe,,,,0.0,,,,0.0,,,,18.0,,,,,,,,,
Lifton,10785,2.0,,,5.0,1.0,,,1.0,2.0,,,5.0,Webber,,,Webber,0.0,,,0.0,1.0,,,1.0,2.0,,,5.0,81264.0,62.0,8873.0,Webber,0.0,1.0,1310.7096774193549
Lifton,10838,8.333333333333334,3.0,1.0,,1.0,1.0,1.0,,8.333333333333334,3.0,1.0,,Wescott,Wescott,Westcott,,0.0,0.0,0.0,,0.0,0.0,0.0,,8.333333333333334,3.0,1.0,,,,,,,,
Lifton,10856,8.0,6.0,,2.0,2.0,1.0,,2.0,6.0,6.0,,1.0,Westlake,Westlake,,Westlake,0.0,0.0,,0.0,0.0,0.0,,0.0,4.0,6.0,,1.0,,,,,,,
Lifton,10863,2.0,,,,1.0,,,,2.0,,,,Weston,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Lifton,10881,,,1.0,4.0,,,1.0,2.0,,,1.0,3.0,,,Warren,Warren,,,0.0,0.0,,,0.0,0.0,,,1.0,2.0,,,,,,,
Lifton,10889,,,1.0,5.0,,,1.0,3.0,,,1.0,3.0,,,Veale,Veale,,,0.0,0.0,,,0.0,0.0,,,1.0,1.6666666666666667,29956.0,40.0,7582.0,Veal,0.0,0.0,748.9
Lifton,10960,,,,2.0,,,,1.0,,,,2.0,,,,Whiteley,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Lifton,10968,,1.0,,,,1.0,,,,1.0,,,,Whiterow,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Lifton,10971,38.0,42.0,3.0,6.0,13.0,10.0,1.0,3.0,8.0,9.0,3.0,2.0,Whyte,Whyte,White,White,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.923076923076923,4.2,3.0,2.0,57565.0,131.0,3878.0,White,0.0,0.0,439.42748091603056
Lifton,10974,2.0,,,,1.0,,,,2.0,,,,Whitter,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Lifton,11022,,,,1.0,,,,1.0,,,,1.0,,,,Wilcocke,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Lifton,11043,23.333333333333332,36.0,21.0,29.0,8.0,9.0,5.0,16.0,6.0,16.0,5.0,4.0,William,Williams,Williams,Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9166666666666665,4.0,4.2,1.8125,19236.0,50.0,1260.0,Williams,0.0,0.0,384.72
Lifton,11098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,4.0,17.0,Windeatt,0.0,0.0,14.75
Lifton,11141,2.0,,,2.0,2.0,,,2.0,1.0,,,1.0,Worth,,,Worth,0.0,,,0.0,0.0,,,0.0,1.0,,,1.0,,,,,,,
Lifton,11165,,,,1.0,,,,1.0,,,,1.0,,,,Withey,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Lifton,11176,,8.0,3.0,6.0,,1.0,1.0,5.0,,8.0,3.0,2.0,,Woodman,Woodman,Woodman,,0.0,0.0,0.0,,0.0,0.0,0.0,,8.0,3.0,1.2,,,,,,,
Lifton,11196,,1.0,1.0,5.0,,1.0,1.0,2.0,,1.0,1.0,3.0,,Wonnacott,Wonnacott,Wonnacott,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,2.5,,,,,,,
Lifton,11230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108014.0,93.0,18601.0,Woodrow,0.0,0.0,1161.4408602150538
Lifton,11231,,39.0,,20.0,,4.0,,6.0,,30.0,,13.0,,Woode,,Wood,,0.0,,0.0,,0.0,,0.0,,9.75,,3.3333333333333335,,,,,,,
Lifton,11250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320063.0,633.0,7048.0,Woolcombe,0.0,0.0,505.6287519747235
Lifton,11273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,1.0,25.0,Worden,0.0,0.0,25.0
Lifton,11280,,,,5.0,,,,4.0,,,,2.0,,,,Woolridge,,,,0.0,,,,0.0,,,,1.25,18062.0,32.0,2585.0,Woolridge,0.0,0.0,564.4375
Lifton,11304,,2.0,,,,1.0,,,,2.0,,,,Worthen,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Lifton,11308,,,,5.0,,,,1.0,,,,5.0,,,,Worthey,,,,0.0,,,,0.0,,,,5.0,,,,,,,
Lifton,11317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204414.0,177.0,28037.0,Wreford,0.0,0.0,1154.8813559322034
Lifton,11342,,,1.0,,,,1.0,,,,1.0,,,,Gye,,,,0.0,,,,0.0,,,,1.0,,,,,,,,
Lifton,11348,1.0,,,3.0,1.0,,,2.0,1.0,,,2.0,Will,,,Wills,0.0,,,0.0,0.0,,,0.0,1.0,,,1.5,49637.0,124.0,9427.0,Wills,0.0,0.0,400.2983870967742
Lifton,11354,40.0,,,32.0,1.0,,,2.0,40.0,,,30.0,Wyse,,,Wise,0.0,,,0.0,0.0,,,0.0,40.0,,,16.0,,,,,,,
Lifton,11370,,,10.0,,,,2.0,,,,5.0,,,,Yeo,,,,0.0,,,,0.0,,,,5.0,,12.0,2.0,9.0,Yeo,0.0,0.0,6.0
Lifton,11385,,,,1.0,,,,1.0,,,,1.0,,,,Yendall,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Lifton,11393,,,,3.0,,,,2.0,,,,2.0,,,,Yolland,,,,0.0,,,,0.0,,,,1.5,2693.0,8.0,712.0,Yelland,0.0,0.0,336.625
Lifton,11400,,,,1.0,,,,1.0,,,,1.0,,,,Youldon,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Lifton,11412,25.666666666666664,,,,5.0,,,,12.0,,,,Peers,,,,1.0,,,,0.0,,,,5.133333333333333,,,,,,,,,,
Lifton,11416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.0,12.0,101.0,Rolle,1.0,0.0,20.166666666666668
Lifton,11431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1378.0,5.0,730.0,Butler,0.0,0.0,275.6
Lifton,11468,11.0,,3.0,,2.0,,1.0,,10.0,,3.0,,Canne,,Canne,,0.0,,0.0,,0.0,,0.0,,5.5,,3.0,,,,,,,,
Lifton,11469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,2.0,13.0,Kent,0.0,0.0,10.0
Lifton,11485,,2.0,,,,1.0,,,,2.0,,,,Parys,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Lifton,11486,,69.0,,,,8.0,,,,20.0,,,,Bowdon,,,,0.0,,,,0.0,,,,8.625,,,,,,,,,
Lifton,11488,1.0,7.0,,,1.0,2.0,,,1.0,4.0,,,Rede,Rede,,,0.0,0.0,,,0.0,0.0,,,1.0,3.5,,,,,,,,,
Lifton,11496,1.0,,,,1.0,,,,1.0,,,,Hoygge,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Lifton,11497,4.0,,,,1.0,,,,4.0,,,,Bertlett,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,,
Lifton,11501,,24.0,,,,3.0,,,,16.0,,,,Rondell,,,,0.0,,,,0.0,,,,8.0,,,,,,,,,
Lifton,11511,11.0,,,,4.0,,,,7.0,,,,Wode,,,,0.0,,,,0.0,,,,2.75,,,,,,,,,,
Lifton,11514,3.0,1.0,,,1.0,1.0,,,3.0,1.0,,,Payge,Payge,,,0.0,0.0,,,0.0,0.0,,,3.0,1.0,,,,,,,,,
Lifton,11519,7.0,15.0,,1.0,3.0,4.0,,1.0,3.0,9.0,,1.0,Smale,Smale,,Smale,0.0,0.0,,0.0,0.0,0.0,,0.0,2.3333333333333335,3.75,,1.0,68585.0,177.0,2646.0,Smale,0.0,0.0,387.4858757062147
Lifton,11534,9.0,26.0,,,2.0,3.0,,,7.0,14.0,,,Alyn,Alyn,,,0.0,0.0,,,0.0,0.0,,,4.5,8.666666666666666,,,,,,,,,
Lifton,11551,7.0,,,,2.0,,,,6.0,,,,Burgh,,,,0.0,,,,0.0,,,,3.5,,,,,,,,,,
Lifton,11555,7.0,33.0,,,2.0,8.0,,,5.0,10.0,,,Martyn,Martyn,,,0.0,0.0,,,0.0,0.0,,,3.5,4.125,,,,,,,,,
Lifton,11575,20.333333333333332,2.0,,,4.0,1.0,,,8.0,2.0,,,Hyll,Hyll,,,0.0,0.0,,,0.0,0.0,,,5.083333333333333,2.0,,,,,,,,,
Lifton,11588,,6.0,,,,3.0,,,,4.0,,,,Nicoll,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Lifton,11605,,16.0,,,,4.0,,,,10.0,,,,Cornysshe,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,
Lifton,11612,9.0,1.0,,,2.0,1.0,,,8.0,1.0,,,Stephyn,Stephyn,,,0.0,0.0,,,0.0,0.0,,,4.5,1.0,,,,,,,,,
Lifton,11623,27.75,,,,2.0,,,,24.0,,,,Ratclyffe,,,,0.0,,,,0.0,,,,13.875,,,,,,,,,,
Lifton,11627,,13.0,,,,3.0,,,,5.0,,,,Peke,,,,0.0,,,,0.0,,,,4.333333333333333,,,,,,,,,
Lifton,11629,,1.0,,,,1.0,,,,1.0,,,,Wyl,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Lifton,11654,1.0,,,,1.0,,,,1.0,,,,Wyll,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Lifton,11670,1.0,70.0,,32.0,1.0,2.0,,5.0,1.0,50.0,,26.0,Harrys,Harrys,,Harrys,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,35.0,,6.4,,,,,,,
Lifton,11671,17.0,4.0,,,4.0,2.0,,,10.0,3.0,,,Knyght,Knyght,,,0.0,0.0,,,0.0,0.0,,,4.25,2.0,,,,,,,,,
Lifton,11672,1.0,,,,1.0,,,,1.0,,,,Waryn,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Lifton,11687,,2.0,,,,1.0,,,,2.0,,,,Denbawde,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Lifton,11734,10.0,,,,1.0,,,,10.0,,,,Dollyng,,,,0.0,,,,0.0,,,,10.0,,,,,,,,,,
Lifton,11737,21.0,20.0,6.0,,2.0,1.0,1.0,,15.0,20.0,6.0,,Hamlyn,Hamlyn,Hamlyn,,0.0,0.0,0.0,,0.0,0.0,0.0,,10.5,20.0,6.0,,536681.0,851.0,50473.0,Hamlyn,0.0,0.0,630.647473560517
Lifton,11759,,,4.0,,,,1.0,,,,4.0,,,,Wekes,,,,0.0,,,,0.0,,,,4.0,,,,,,,,
Lifton,11781,,9.0,,,,1.0,,,,9.0,,,,Evelegh,,,,0.0,,,,0.0,,,,9.0,,,,,,,,,
Lifton,11806,1.0,,,,1.0,,,,1.0,,,,Hocker,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Lifton,11813,1.0,,,,1.0,,,,1.0,,,,Bawdyn,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Lifton,11855,1.0,10.0,,,1.0,1.0,,,1.0,10.0,,,Gyll,Gyll,,,0.0,0.0,,,0.0,0.0,,,1.0,10.0,,,,,,,,,
Lifton,11904,5.0,,,,1.0,,,,5.0,,,,Roddon,,,,0.0,,,,0.0,,,,5.0,,,,,,,,,,
Lifton,11921,,,,16.0,,,,3.0,,,,7.0,,,,Jn,,,,0.0,,,,0.0,,,,5.333333333333333,,,,,,,
Lifton,11927,1.0,,,,1.0,,,,1.0,,,,Borne,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Lifton,11955,,2.0,,,,1.0,,,,2.0,,,,Hatherlegh,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Lifton,11994,,15.0,,,,3.0,,,,8.0,,,,Segor,,,,0.0,,,,0.0,,,,5.0,,,,,,,,,
Lifton,12002,2.0,,,,1.0,,,,2.0,,,,Olde,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Lifton,12003,2.0,,,,1.0,,,,2.0,,,,Hardyng,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Lifton,12004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4823.0,19.0,672.0,Barrett,0.0,0.0,253.8421052631579
Lifton,12037,5.0,,,,1.0,,,,5.0,,,,Torner,,,,0.0,,,,0.0,,,,5.0,,,,,,,,,,
Lifton,12053,,,,2.0,,,,1.0,,,,2.0,,,,Andrew,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Lifton,12059,1.0,,,,1.0,,,,1.0,,,,Heth,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Lifton,12065,,3.0,,,,1.0,,,,3.0,,,,Serell,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,
Lifton,12071,,8.0,,,,2.0,,,,6.0,,,,Davye,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,
Lifton,12143,2.0,8.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,7.0,3.0,1.0,Hampton,Hampton,Hampton,Hampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0,,,,,,,
Lifton,12146,,,,5.0,,,,1.0,,,,5.0,,,,Wm,,,,0.0,,,,0.0,,,,5.0,,,,,,,
Lifton,12170,,,,8.0,,,,2.0,,,,4.0,,,,Newton,,,,0.0,,,,0.0,,,,4.0,1376414.0,1639.0,238940.0,Newton,0.0,0.0,839.7888956680903
Lifton,12178,,15.0,,,,1.0,,,,15.0,,,,Brownyng,,,,0.0,,,,0.0,,,,15.0,,,,,,,,,
Lifton,12183,1.0,,,3.0,1.0,,,2.0,1.0,,,2.0,Mathew,,,Mathew,0.0,,,0.0,0.0,,,0.0,1.0,,,1.5,,,,,,,
Lifton,12198,16.0,4.0,,,1.0,1.0,,,16.0,4.0,,,Puddyng,Puddyng,,,0.0,0.0,,,0.0,0.0,,,16.0,4.0,,,,,,,,,
Lifton,12204,2.0,,,,1.0,,,,2.0,,,,Robyn,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Lifton,12208,1.0,,,,1.0,,,,1.0,,,,Waryng,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Lifton,12252,10.0,,,,1.0,,,,10.0,,,,Garlond,,,,0.0,,,,0.0,,,,10.0,,,,,,,,,,
Lifton,12300,,,,6.0,,,,1.0,,,,6.0,,,,Hart,,,,0.0,,,,0.0,,,,6.0,,,,,,,
Lifton,12309,,,,6.0,,,,3.0,,,,2.0,,,,Nicholl,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Lifton,12330,,3.0,,,,1.0,,,,3.0,,,,Mede,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,
Lifton,12352,,,,6.0,,,,3.0,,,,2.0,,,,Austen,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Lifton,12402,4.0,21.0,6.0,,3.0,4.0,2.0,,2.0,10.0,3.0,,Weke,Weke,Weke,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.3333333333333333,5.25,3.0,,,,,,,,
Lifton,12408,,1.0,,,,1.0,,,,1.0,,,,Willyam,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Lifton,12419,10.0,1.0,,,1.0,1.0,,,10.0,1.0,,,Parre,Parre,,,0.0,0.0,,,0.0,0.0,,,10.0,1.0,,,,,,,,,
